time,a,b,c,d,e
2020-03-31 00:00:00,3.7411015,0.05761637,0.687574,0.2678273,0.0352875
2020-03-31 03:00:00,4.4871335,0.050932307,0.8636688,0.2764447,0.33290458
2020-03-31 06:00:00,3.7250705,0.071019314,0.92146254,0.24102457,0.24804945
2020-03-31 09:00:00,1.7525944,0.053848665,0.25278348,0.22093773,0.7019043
2020-03-31 12:00:00,1.0827798,0.0654355,0.27349553,0.16468473,1.703117
2020-03-31 15:00:00,2.066765,0.055603623,0.42179662,0.20991498,1.025965
2020-03-31 18:00:00,2.011757,0.078511596,0.3619712,0.20967862,0.86168104
2020-03-31 21:00:00,1.427127,0.07225127,0.3721166,0.24688032,0.85521203
2020-04-01 00:00:00,1.7033834,0.065152116,0.4772108,0.81388557,0.746916
2020-04-01 03:00:00,1.6924924,0.0650694,0.27738237,1.8724873,0.10603328
2020-04-01 06:00:00,1.4866159,0.058803286,0.10772658,1.0808679,0.033631284
2020-04-01 09:00:00,1.1466537,0.054213077,0.08122873,0.8862158,0.024638535
2020-04-01 12:00:00,1.0510616,0.054427586,0.07547113,0.8602804,0.02557776
2020-04-01 15:00:00,1.0680995,0.05254845,0.08443665,1.156883,0.031962655
2020-04-01 18:00:00,1.0721353,0.05889304,0.10621267,1.402051,0.035207327
2020-04-01 21:00:00,2.6761901,0.036891926,0.2249299,1.5959471,0.058369942
2020-04-02 00:00:00,2.8691318,0.029920906,0.18344297,1.1515365,0.08566148
2020-04-02 03:00:00,2.7773306,0.028037071,0.21940233,0.6964906,0.055301897
2020-04-02 06:00:00,2.8458223,0.02802503,0.28849378,0.37495923,0.026778797
2020-04-02 09:00:00,3.0049415,0.032905933,0.34883446,0.6802897,0.045160543
2020-04-02 12:00:00,2.7825809,0.046129752,0.45273924,0.6136323,0.25961742
2020-04-02 15:00:00,2.8303545,0.05458952,0.49968082,0.4914178,0.49893427
2020-04-02 18:00:00,2.7371473,0.059526544,0.4837411,0.31134123,0.7065403
2020-04-02 21:00:00,2.5792968,0.05474752,0.37747902,0.22676653,0.7371142
2020-04-03 00:00:00,2.085252,0.05323538,0.26918924,0.22660959,0.9388756
2020-04-03 03:00:00,1.3530617,0.0687661,0.2170843,0.34401634,0.98211116
2020-04-03 06:00:00,1.3528684,0.18262473,0.20652734,0.5601415,0.77627176
2020-04-03 09:00:00,1.7643093,0.23509932,0.23745841,0.9096954,0.5409582
2020-04-03 12:00:00,1.9963222,0.31476006,0.27669567,1.0243868,0.47986326
2020-04-03 15:00:00,1.6014572,0.66655284,0.32529622,0.57203627,0.32727924
2020-04-03 18:00:00,1.2400444,0.66286653,0.35155326,0.18028392,0.28296193
2020-04-03 21:00:00,1.3315961,0.52765584,0.48396826,0.13707916,0.3209964
2020-04-04 00:00:00,1.4749117,0.4970468,0.33921704,0.11731727,0.632005
2020-04-04 03:00:00,1.8907818,0.42264372,0.23953512,0.130025,0.9243531
2020-04-04 06:00:00,2.780031,0.17331983,0.40077603,0.16368449,0.47351503
2020-04-04 09:00:00,2.9839854,0.045753848,0.6789411,0.3409762,0.12941857
2020-04-04 12:00:00,1.7468711,0.053790644,0.20636818,0.6391219,0.5927381
2020-04-04 15:00:00,0.88587254,0.05760566,0.115457594,0.14025322,0.69320786
2020-04-04 18:00:00,0.7868036,0.044139814,0.15039891,0.17014833,1.0615762
2020-04-04 21:00:00,0.7939442,0.04167615,0.16567098,0.16948533,1.2006526
2020-04-05 00:00:00,0.89680177,0.042291805,0.15308449,0.17571929,1.181108
2020-04-05 03:00:00,1.3059335,0.041029837,0.13745435,0.15969068,1.1479341
2020-04-05 06:00:00,1.8401217,0.039436787,0.108514965,0.16217525,1.1110936
2020-04-05 09:00:00,1.4957337,0.040010866,0.11569399,0.15321784,1.1514771
2020-04-05 12:00:00,1.6965317,0.04641496,0.10807514,0.21816699,1.2397796
2020-04-05 15:00:00,1.3769035,0.4366885,0.1036872,0.37676752,1.1344177
2020-04-05 18:00:00,1.364631,0.04875626,0.059005853,0.1810102,0.9549845
2020-04-05 21:00:00,0.90570474,0.05351487,0.07408135,0.12867858,1.6500247
2020-04-06 00:00:00,0.7447514,0.047042172,0.08406468,0.12028724,1.9104246
2020-04-06 03:00:00,0.84061337,0.04419607,0.08442383,0.11895011,1.610384
2020-04-06 06:00:00,0.93739134,0.051614434,0.10259531,0.1485062,1.587442
2020-04-06 09:00:00,1.198202,0.055128228,0.11044457,0.22387256,1.5074184
2020-04-06 12:00:00,1.4141676,0.055266462,0.12001625,0.36199868,1.580256
2020-04-06 15:00:00,1.4685253,0.06517434,0.14495628,0.6443757,1.1367973
2020-04-06 18:00:00,1.7525744,0.04975847,0.15322366,1.5001165,0.67600167
2020-04-06 21:00:00,1.6497189,0.05249703,0.15469068,2.6454234,0.2125435
2020-04-07 00:00:00,2.0631268,0.053098395,0.17001222,2.5243027,0.33090812
2020-04-07 03:00:00,2.175176,0.05832512,0.17001958,1.5877082,0.4224942
2020-04-07 06:00:00,2.2325072,0.08291862,0.41870394,0.43612126,0.4251739
2020-04-07 09:00:00,2.3910716,0.088349625,0.42943054,0.3262456,0.37189662
2020-04-07 12:00:00,2.7103179,0.08236785,0.37885234,0.6258008,0.3705792
2020-04-07 15:00:00,3.115522,0.10265773,0.6400814,0.7726929,0.2025769
2020-04-07 18:00:00,3.282726,0.09965075,0.9147857,0.6392206,0.10241589
2020-04-07 21:00:00,3.663403,0.1280312,1.2068686,0.4313623,0.11083792
2020-04-08 00:00:00,3.8213816,0.13497303,1.1919801,0.53854823,0.09351045
2020-04-08 03:00:00,3.7887044,0.072656624,0.6077672,0.37223116,0.073581435
2020-04-08 06:00:00,3.969083,0.07125002,0.58693194,0.23013878,0.07029247
2020-04-08 09:00:00,3.0164635,0.08215577,0.33668047,0.8503348,0.3674484
2020-04-08 12:00:00,3.0262165,0.09297572,0.11559754,0.5676186,1.5239942
2020-04-08 15:00:00,1.4276897,0.6651093,0.05874929,0.124014504,1.9785599
2020-04-08 18:00:00,1.6231362,0.16867672,0.04355394,0.08831465,2.580649
2020-04-08 21:00:00,1.5387177,0.036063112,0.047917712,0.08376843,2.2394438
2020-04-09 00:00:00,1.6281317,0.03450491,0.05162893,0.08341265,1.9751203
2020-04-09 03:00:00,1.7457002,0.03525435,0.05234853,0.08507873,1.9235936
2020-04-09 06:00:00,2.0625613,0.03748799,0.051077425,0.09120406,2.1968071
2020-04-09 09:00:00,3.854154,0.036792535,0.04865317,0.11568262,2.411564
2020-04-09 12:00:00,4.1148124,0.03993126,0.0505693,0.12774324,2.1099958
2020-04-09 15:00:00,5.014786,0.054876864,0.11700303,0.3735889,1.5215354
2020-04-09 18:00:00,6.059439,0.065437764,0.38904658,0.40160686,0.27221757
2020-04-09 21:00:00,5.0875573,0.055147458,0.2992208,0.584076,0.39651325
2020-04-10 00:00:00,5.06957,0.05221881,0.27264786,0.6514126,0.34447104
2020-04-10 03:00:00,4.6985025,0.053715017,0.24475071,0.54033446,0.58775526
2020-04-10 06:00:00,4.1349754,0.053736158,0.23046394,0.2727844,1.0487796
2020-04-10 09:00:00,3.11008,0.046393495,0.14181347,0.26314825,1.4307433
2020-04-10 12:00:00,3.705901,0.030795064,0.054125972,0.41033095,1.8371272
2020-04-10 15:00:00,2.566851,0.052780095,0.06819204,0.12992525,2.3312314
2020-04-10 18:00:00,2.7712948,0.049651932,0.0725004,0.1487118,2.1530082
2020-04-10 21:00:00,2.562487,0.039104708,0.05278951,0.113200516,1.90852
2020-04-11 00:00:00,3.0455496,0.025123188,0.03982702,0.10030027,1.914723
2020-04-11 03:00:00,3.556689,0.02437398,0.04413737,0.104664385,2.0900195
2020-04-11 06:00:00,4.106284,0.021448886,0.04107926,0.098687686,1.8698251
2020-04-11 09:00:00,4.149074,0.02844482,0.045243114,0.10527728,1.9063262
2020-04-11 12:00:00,4.4695873,0.04929545,0.18415837,0.34625253,0.78281605
2020-04-11 15:00:00,4.4648685,0.06288046,0.28376898,0.12865452,0.049352925
2020-04-11 18:00:00,2.6567652,0.08137931,0.24486022,0.28682077,0.37117577
2020-04-11 21:00:00,2.5374837,0.051678613,0.07881351,0.22704364,1.4759343
2020-04-12 00:00:00,3.445831,0.05163556,0.17220259,0.5362645,1.0257282
2020-04-12 03:00:00,3.8106544,0.095637776,0.6854687,1.1503747,0.16446814
2020-04-12 06:00:00,4.3941317,0.117728844,0.9357983,1.1786481,0.054414473
2020-04-12 09:00:00,4.6637797,0.11618656,0.8722119,1.0886606,0.061162625
2020-04-12 12:00:00,4.7703824,0.11342667,0.8081482,1.0571977,0.065197416
2020-04-12 15:00:00,4.918561,0.11182565,0.788934,1.0673898,0.06437692
2020-04-12 18:00:00,4.998206,0.1163096,0.8325849,1.0723542,0.059926357
2020-04-12 21:00:00,4.858133,0.11915372,0.89127666,1.0358431,0.058008183
2020-04-13 00:00:00,4.455209,0.114657864,0.9037519,1.083187,0.05122344
2020-04-13 03:00:00,3.9811046,0.09361928,0.6438498,1.1310911,0.07893284
2020-04-13 06:00:00,4.5086718,0.05799189,0.2330536,0.61303633,0.55262756
2020-04-13 09:00:00,3.9583845,0.4596663,0.06657713,0.22759368,1.1917955
2020-04-13 12:00:00,3.303695,0.9581553,0.06298936,0.17872469,1.2185931
2020-04-13 15:00:00,3.3697062,1.2649422,0.1943814,0.25351256,0.48376143
2020-04-13 18:00:00,3.0490503,1.1932425,0.22381426,0.19521694,0.06569907
2020-04-13 21:00:00,3.516987,1.3612946,0.21431267,0.16782275,0.221891
2020-04-14 00:00:00,3.3103783,1.6288648,0.17606428,0.24353111,0.33308575
2020-04-14 03:00:00,3.093688,1.4603859,0.12177555,0.24731907,0.55898553
2020-04-14 06:00:00,3.2190318,1.2231728,0.09421367,0.18812683,0.83640623
2020-04-14 09:00:00,3.2729585,1.2546818,0.10001298,0.21258469,0.68782926
2020-04-14 12:00:00,4.2725873,1.6689887,0.21669483,0.22484471,0.12030654
2020-04-14 15:00:00,4.8674264,1.8194913,0.22169395,0.23228179,0.06577897
2020-04-14 18:00:00,4.511659,1.6185056,0.18393698,0.26480216,0.084196694
2020-04-14 21:00:00,4.0675607,1.9894376,0.18610738,0.24866918,0.114913106
2020-04-15 00:00:00,3.734343,2.0510056,0.28883225,0.28429827,0.16030724
2020-04-15 03:00:00,2.6562288,1.6350276,0.616874,0.22073047,0.14431122
2020-04-15 06:00:00,1.1567013,1.6760947,0.8625664,0.16702223,0.27343106
2020-04-15 09:00:00,1.0945289,1.5877911,0.869549,0.16380773,0.29879573
2020-04-15 12:00:00,1.5407937,1.6764597,0.8740961,0.16987467,0.29328653
2020-04-15 15:00:00,1.9834104,1.3160381,0.85348797,0.11942166,0.16399899
2020-04-15 18:00:00,2.4442248,0.5148196,1.2233453,0.111040406,0.13546328
2020-04-15 21:00:00,2.9184496,0.2257483,1.3524601,0.102582425,0.123189755
2020-04-16 00:00:00,2.6764164,0.32791683,1.3984823,0.090487726,0.12683912
2020-04-16 03:00:00,0.6608818,0.8000118,2.1267738,0.08704503,0.112530105
2020-04-16 06:00:00,0.35687688,0.626281,1.613429,0.060052633,0.07006436
2020-04-16 09:00:00,0.2858392,0.714688,1.0332297,0.0487449,0.05348741
2020-04-16 12:00:00,0.27434883,0.77203935,0.51249164,0.060295634,0.082024716
2020-04-16 15:00:00,0.3071805,1.4911395,0.14786771,0.053959653,0.27282456
2020-04-16 18:00:00,0.33806354,1.6469359,0.3695487,0.066844374,0.19299382
2020-04-16 21:00:00,3.0438564,0.80670625,0.94639343,0.1626325,0.14609915
2020-04-17 00:00:00,4.648091,0.24435246,0.5506428,0.28118584,0.13963021
2020-04-17 03:00:00,4.000836,0.15839857,0.67623764,0.26823172,0.11684633
2020-04-17 06:00:00,2.0133178,0.24479601,0.78472424,0.16951792,0.1253482
2020-04-17 09:00:00,1.8893611,0.28737417,0.6627866,0.15777977,0.13698357
2020-04-17 12:00:00,2.348776,0.4071038,0.7543336,0.16998471,0.14777647
2020-04-17 15:00:00,2.1100838,0.46832967,0.7683431,0.15836817,0.13238148
2020-04-17 18:00:00,2.2720757,0.43645146,0.9210642,0.15498453,0.12405564
2020-04-17 21:00:00,2.3353891,0.41524288,1.1494229,0.14098169,0.12512012
2020-04-18 00:00:00,4.0081034,0.53570855,0.992749,0.1735856,0.13725105
2020-04-18 03:00:00,3.954393,1.4468629,0.77773523,0.15621702,0.15587126
2020-04-18 06:00:00,2.4169137,2.7555366,0.5887543,0.13250297,0.15466397
2020-04-18 09:00:00,0.99703616,3.3891206,1.0421809,0.059248723,0.08897519
2020-04-18 12:00:00,0.8462773,2.7241275,0.6233381,0.07751173,0.14242421
2020-04-18 15:00:00,0.3071325,2.408708,0.03028244,0.040868614,0.47374213
2020-04-18 18:00:00,0.36198294,3.1071908,0.01316672,0.036206055,0.385334
2020-04-18 21:00:00,0.3205516,2.2264054,0.011924545,0.037176456,0.25656924
2020-04-19 00:00:00,0.24572323,2.290898,0.012107323,0.03500968,0.21938725
2020-04-19 03:00:00,0.3163958,1.4963396,0.009453912,0.034002017,0.07067343
2020-04-19 06:00:00,0.34320328,1.1499505,0.008000684,0.033489827,0.046549536
2020-04-19 09:00:00,0.32051143,1.2608062,0.0049439683,0.01860563,0.02946112
2020-04-19 12:00:00,0.31887546,1.3517687,0.004677575,0.015094571,0.031287815
2020-04-19 15:00:00,0.46381885,1.1922222,0.006466059,0.018280584,0.04979142
2020-04-19 18:00:00,0.88050103,1.1983058,0.0064710258,0.017856507,0.054731674
2020-04-19 21:00:00,1.419027,1.252295,0.00561493,0.016791763,0.0558368
2020-04-20 00:00:00,2.0691528,1.6621845,0.031926084,0.02196285,0.059906732
2020-04-20 03:00:00,2.7809737,2.4938323,0.15537389,0.044143885,0.08742811
2020-04-20 06:00:00,3.4338996,2.360415,0.019953052,0.030420614,0.10656369
2020-04-20 09:00:00,3.39247,2.5195332,0.024376879,0.033528637,0.26094773
2020-04-20 12:00:00,3.081381,1.7614751,0.25208336,0.06271859,0.30153137
2020-04-20 15:00:00,3.399721,0.6417295,0.511628,0.09488885,0.18920316
2020-04-20 18:00:00,3.4050503,0.4842663,0.37359872,0.089026086,0.17743169
2020-04-20 21:00:00,2.7624464,0.57382315,0.35131392,0.10165032,0.2692113
2020-04-21 00:00:00,2.3430526,0.626623,0.3851942,0.11210569,0.3344413
2020-04-21 03:00:00,1.8781356,0.4087425,0.30270305,0.09506739,0.43110526
2020-04-21 06:00:00,1.4250044,0.26894215,0.26279518,0.07542311,0.45737234
2020-04-21 09:00:00,1.0453094,0.17078258,0.14522521,0.08280199,0.6572833
2020-04-21 12:00:00,0.8155788,0.14963536,0.088640295,0.09655566,1.733066
2020-04-21 15:00:00,0.98293906,0.12531832,0.10784966,0.106122404,1.0642859
2020-04-21 18:00:00,1.2750173,0.12424958,0.1102239,0.12159988,1.7795672
2020-04-21 21:00:00,0.95773375,0.14172064,0.13293618,0.13877995,2.3184016
2020-04-22 00:00:00,0.96387213,0.14229204,0.1684722,0.14989331,2.0588288
2020-04-22 03:00:00,1.0497801,0.13849229,0.1608164,0.14990284,2.449256
2020-04-22 06:00:00,1.0623474,0.12270655,0.1404304,0.13427457,1.8193159
2020-04-22 09:00:00,1.0662473,0.109812826,0.13804343,0.11653231,1.2757976
2020-04-22 12:00:00,1.241047,0.09474751,0.14512837,0.11190676,1.0689399
2020-04-22 15:00:00,1.2818192,0.086720295,0.14123935,0.10648152,0.7960569
2020-04-22 18:00:00,1.4978217,0.07268916,0.15086363,0.12965664,0.50745666
2020-04-22 21:00:00,1.639805,0.06887791,0.14503379,0.1886847,0.4555763
2020-04-23 00:00:00,1.7624754,0.069556326,0.14933525,0.2423354,0.5634952
2020-04-23 03:00:00,1.8898871,0.06830851,0.15715997,0.28119877,0.5774892
2020-04-23 06:00:00,1.8770925,0.072605625,0.16263802,0.32542112,0.5101088
2020-04-23 09:00:00,2.0355363,0.07330925,0.16083814,0.36673975,0.51804286
2020-04-23 12:00:00,2.0429778,0.07251352,0.15174231,0.35644466,0.51696813
2020-04-23 15:00:00,2.0804071,0.07302289,0.16422915,0.33818284,0.51527554
2020-04-23 18:00:00,2.1910298,0.068219796,0.26547518,0.3245632,0.5123269
2020-04-23 21:00:00,2.349991,0.061950117,0.39014444,0.32983056,0.5276832
2020-04-24 00:00:00,2.4391656,0.05453409,0.20577322,0.31067586,0.62269855
2020-04-24 03:00:00,2.2865014,0.06047517,0.18715933,0.2796477,0.54294324
2020-04-24 06:00:00,1.9566932,0.06656668,0.24217099,0.25497574,0.4755984
2020-04-24 09:00:00,1.8504856,0.12185104,0.13233525,0.22948208,0.47152844
2020-04-24 12:00:00,1.9789389,0.16338103,0.113595165,0.2193419,0.47377652
2020-04-24 15:00:00,1.9245278,0.154508,0.13696598,0.22213943,0.43602774
2020-04-24 18:00:00,2.1114862,0.12691575,0.12181464,0.21713479,0.43893835
2020-04-24 21:00:00,2.3319592,0.10232433,0.13310438,0.22461842,0.4655478
2020-04-25 00:00:00,2.724279,0.09167483,0.1401174,0.23260641,0.4928045
2020-04-25 03:00:00,3.3248494,0.097072065,0.1504516,0.24810615,0.532943
2020-04-25 06:00:00,2.7284315,0.08218829,0.1157741,0.19278431,0.37845013
2020-04-25 09:00:00,2.6991868,0.0949317,0.13486509,0.17449443,0.36404893
2020-04-25 12:00:00,3.3251421,1.7742233,0.12649275,0.12987104,0.54147637
2020-04-25 15:00:00,2.9429414,0.9441825,0.1158978,0.1402764,0.40655416
2020-04-25 18:00:00,1.8328906,0.057025924,0.10278869,0.12078192,0.26755977
2020-04-25 21:00:00,1.9053228,0.06390969,0.13617684,0.107610986,0.28104135
2020-04-26 00:00:00,2.2056127,0.14770725,0.15986073,0.08320048,0.31759164
2020-04-26 03:00:00,1.9177246,0.09745266,0.12387152,0.079267405,0.26039344
2020-04-26 06:00:00,1.6493957,0.05128702,0.11128279,0.07991319,0.2223968
2020-04-26 09:00:00,1.4987345,0.057537336,0.0769623,0.080480084,0.21623091
2020-04-26 12:00:00,1.5430262,0.060205527,0.06380616,0.08276082,0.23573449
2020-04-26 15:00:00,1.4989512,0.06089924,0.0596721,0.08412655,0.23701565
2020-04-26 18:00:00,1.4231924,0.06308351,0.057215087,0.082130656,0.22336464
2020-04-26 21:00:00,1.6426473,0.06681741,0.07375664,0.0814344,0.18631653
2020-04-27 00:00:00,2.0590847,0.069403,0.07775379,0.08356836,0.21445939
2020-04-27 03:00:00,1.8831387,0.17228116,0.07317886,0.07808977,0.20915382
2020-04-27 06:00:00,1.4679672,0.52267116,0.07548333,0.074134655,0.20847976
2020-04-27 09:00:00,0.85045224,0.5507366,0.072104976,0.066250406,0.230308
2020-04-27 12:00:00,0.7086002,0.6414757,0.07566514,0.068207376,0.2888674
2020-04-27 15:00:00,0.70498705,0.6921524,0.076562904,0.070091285,0.26840103
2020-04-27 18:00:00,0.69673544,0.7260639,0.13868433,0.06470361,0.24665727
2020-04-27 21:00:00,0.64546126,0.8091736,0.102997206,0.05788153,0.15745756
2020-04-28 00:00:00,0.67247576,1.5554805,0.109717645,0.055733662,0.17188506
2020-04-28 03:00:00,0.78834426,1.9984386,0.07169888,0.06178873,0.21041323
2020-04-28 06:00:00,0.61025774,1.4629707,0.077441975,0.04871138,0.1613536
2020-04-28 09:00:00,0.21270302,2.8900096,0.019591853,0.027991327,0.13548851
2020-04-28 12:00:00,0.18066996,3.8078334,0.012340391,0.027218673,0.31099448
2020-04-28 15:00:00,0.2399635,2.9799294,0.014914658,0.026713878,0.47712144
2020-04-28 18:00:00,0.2960841,3.2979302,0.013494788,0.026409615,0.40161315
2020-04-28 21:00:00,0.34716162,3.6025069,0.012606771,0.025573457,0.35091373
2020-04-29 00:00:00,0.4389343,3.6894245,0.0111644855,0.025524665,0.3706847
2020-04-29 03:00:00,0.5705448,4.481925,0.013237385,0.02698391,0.49828473
2020-04-29 06:00:00,1.6088153,2.8865995,0.0246714,0.037812006,0.81279606
2020-04-29 09:00:00,1.4276582,2.0516148,0.03104831,0.035390384,0.5304067
2020-04-29 12:00:00,2.2151802,1.5038713,0.06397127,0.062330484,1.0613173
2020-04-29 15:00:00,2.671251,0.49524367,0.09631777,0.081693634,0.82624525
2020-04-29 18:00:00,2.6200697,0.25047973,0.10262716,0.09848611,1.2303689
2020-04-29 21:00:00,1.9548163,0.12326567,0.0910203,0.089871794,1.2993972
2020-04-30 00:00:00,1.2438242,0.061041556,0.091617085,0.06537908,1.4202199
2020-04-30 03:00:00,0.88687116,0.059081465,0.1051398,0.06729103,1.5871971
2020-04-30 06:00:00,0.5781967,0.07392107,0.15425648,0.16234556,1.7380128
2020-04-30 09:00:00,0.47635138,0.078820884,0.16525082,0.13409795,1.4732872
2020-04-30 12:00:00,0.57476497,0.10868254,0.16771024,0.09321037,0.91984445
2020-04-30 15:00:00,0.84586257,0.109117076,0.16401614,0.10960852,0.99187
2020-04-30 18:00:00,1.0853083,0.20374086,0.16705953,0.16348909,1.4654698
2020-04-30 21:00:00,0.79019606,0.6883243,0.17190966,0.16826643,1.4797678
2020-05-01 00:00:00,0.7408848,0.76558435,0.16221774,0.14096679,1.3754921
2020-05-01 03:00:00,0.72648376,0.7088592,0.16065052,0.1529537,1.443677
2020-05-01 06:00:00,0.79064846,0.56731063,0.14402296,0.12988436,1.3777678
2020-05-01 09:00:00,0.6901381,0.47291493,0.15223964,0.12322903,1.3426251
2020-05-01 12:00:00,0.6137764,0.4203037,0.15708174,0.12366845,1.3432307
2020-05-01 15:00:00,0.6098698,0.33910567,0.15528826,0.11227557,1.2958848
2020-05-01 18:00:00,0.7057075,0.2414046,0.15733953,0.117814615,1.3165287
2020-05-01 21:00:00,0.7818193,0.2942262,0.15552677,0.14175017,1.438492
2020-05-02 00:00:00,0.79777205,0.32943273,0.1450502,0.14526358,1.2981067
2020-05-02 03:00:00,0.8080182,0.34838828,0.12920126,0.13305685,1.2111683
2020-05-02 06:00:00,0.8529246,0.35292354,0.115794934,0.11702266,1.1321974
2020-05-02 09:00:00,0.9595995,0.32617325,0.12635548,0.1262476,1.2262256
2020-05-02 12:00:00,1.109371,0.24466845,0.15218149,0.12087319,1.2811643
2020-05-02 15:00:00,1.2198502,0.20980504,0.15720637,0.13732935,1.5161755
2020-05-02 18:00:00,1.1042266,0.078223325,0.15947081,0.1727335,1.499159
2020-05-02 21:00:00,1.1039912,0.078527816,0.157155,0.16563442,1.4900318
2020-05-03 00:00:00,1.5309864,0.2815297,0.14776641,0.12912032,1.1968819
2020-05-03 03:00:00,1.5700697,0.54614496,0.1336798,0.08724995,1.067246
2020-05-03 06:00:00,1.7951201,0.9621668,0.12963079,0.07958321,1.054298
2020-05-03 09:00:00,1.161331,0.8790165,0.13648598,0.09369253,1.1996647
2020-05-03 12:00:00,0.77918607,0.90602255,0.1381574,0.10327742,1.1325904
2020-05-03 15:00:00,0.64738744,1.4150603,0.13281588,0.0944734,1.0427443
2020-05-03 18:00:00,0.5627105,1.5850352,0.11958115,0.0848339,0.90904695
2020-05-03 21:00:00,0.59131444,1.5004418,0.12259564,0.10195163,0.8752209
2020-05-04 00:00:00,0.72881925,1.074811,0.16717303,0.15398823,0.8273815
2020-05-04 03:00:00,0.8068027,1.0170211,0.13972543,0.10360172,0.9166173
2020-05-04 06:00:00,0.83279663,1.0133466,0.12712769,0.099195294,0.8846972
2020-05-04 09:00:00,0.8729195,1.4566338,0.10059734,0.07275661,0.8620101
2020-05-04 12:00:00,0.8693555,1.4605898,0.09453279,0.069949865,0.78594536
2020-05-04 15:00:00,0.9929405,1.4148062,0.1008614,0.06489893,0.77593756
2020-05-04 18:00:00,1.1021019,1.200937,0.10666647,0.06908217,0.753985
2020-05-04 21:00:00,1.3796397,0.94010746,0.110202536,0.07017688,0.79461807
2020-05-05 00:00:00,1.9884657,0.5652549,0.12515874,0.07026387,0.78816813
2020-05-05 03:00:00,2.6857255,0.33394915,0.17659591,0.076379366,0.7341219
2020-05-05 06:00:00,3.2082455,0.20859607,0.20098025,0.08187166,0.6953063
2020-05-05 09:00:00,2.402259,0.10667602,0.26532567,0.07833658,0.6376793
2020-05-05 12:00:00,2.3865676,0.085342966,0.41129658,0.08668074,0.66711396
2020-05-05 15:00:00,2.5772874,0.1186329,0.49164066,0.084601924,0.58377814
2020-05-05 18:00:00,2.3710234,0.3158307,0.6197452,0.06976739,0.46275014
2020-05-05 21:00:00,2.732928,0.18761162,0.74468017,0.067550965,0.4366027
2020-05-06 00:00:00,2.7699695,0.22807656,0.95426214,0.048963226,0.29540214
2020-05-06 03:00:00,2.539803,0.53721976,1.0698484,0.027361853,0.11551983
2020-05-06 06:00:00,3.2227993,1.2432655,1.3008896,0.017275205,0.040706307
2020-05-06 09:00:00,1.8371255,0.33199328,1.308348,0.023393953,0.051097844
2020-05-06 12:00:00,1.5378677,0.2771863,1.7478286,0.025181271,0.07403543
2020-05-06 15:00:00,1.1983006,0.21540919,1.1745703,0.023408085,0.08240174
2020-05-06 18:00:00,1.218723,0.10949309,1.2632395,0.028054018,0.09998628
2020-05-06 21:00:00,1.1894758,0.15824732,1.2270226,0.030091265,0.118142635
2020-05-07 00:00:00,1.1798168,0.19515051,0.97758555,0.036079366,0.17011276
2020-05-07 03:00:00,1.2169679,0.19518916,0.79419005,0.04367364,0.21955848
2020-05-07 06:00:00,1.0448817,0.21902235,0.82123035,0.06824596,0.28299007
2020-05-07 09:00:00,0.9962007,0.1513419,0.84958863,0.084001824,0.32637915
2020-05-07 12:00:00,1.0344007,0.10460409,0.92003894,0.11109091,0.42437747
2020-05-07 15:00:00,0.8222394,0.097896904,0.8968442,0.11370985,0.41715592
2020-05-07 18:00:00,0.75631374,0.13591409,0.6753244,0.08952547,0.31386694
2020-05-07 21:00:00,0.7830568,0.07928822,0.63428015,0.0752519,0.29971254
2020-05-08 00:00:00,0.98438853,0.09547104,0.7867868,0.086891055,0.3635654
2020-05-08 03:00:00,1.2401046,0.09485137,1.0650272,0.09010729,0.45192182
2020-05-08 06:00:00,1.228666,0.07005319,1.3999628,0.11718598,0.48922703
2020-05-08 09:00:00,1.2520992,0.067376606,1.1869977,0.11467256,0.44347817
2020-05-08 12:00:00,1.3395267,0.08139248,1.1172067,0.10045091,0.44555372
2020-05-08 15:00:00,1.3701314,0.08831971,1.117821,0.09875686,0.4925353
2020-05-08 18:00:00,1.3759503,0.19354707,0.79167724,0.08572257,0.44296136
2020-05-08 21:00:00,1.2739465,0.18706919,0.4692403,0.061085586,0.30254847
2020-05-09 00:00:00,1.2749,0.09829829,0.3206461,0.07288584,0.31822285
2020-05-09 03:00:00,1.5340182,0.18252137,0.67279744,0.07796592,0.35202807
2020-05-09 06:00:00,1.6466628,0.1727838,0.5422952,0.06675608,0.3214603
2020-05-09 09:00:00,1.6307608,0.1532288,0.22684424,0.067315124,0.37064892
2020-05-09 12:00:00,1.570161,0.24245062,0.07382709,0.058441635,0.36120653
2020-05-09 15:00:00,1.8084103,0.4711511,0.06469085,0.04856024,0.33511674
2020-05-09 18:00:00,1.9849074,0.49819666,0.07702899,0.052591,0.3237826
2020-05-09 21:00:00,2.074081,0.3832467,0.07397172,0.0514811,0.28064564
2020-05-10 00:00:00,2.1042438,0.24596055,0.06533766,0.035204988,0.15357772
2020-05-10 03:00:00,2.011988,0.18316619,0.09435893,0.030721048,0.09808225
2020-05-10 06:00:00,1.8959023,0.13002491,0.14232339,0.03321539,0.082122594
2020-05-10 09:00:00,1.9450799,0.13185355,0.16421306,0.032860547,0.08438018
2020-05-10 12:00:00,1.9910759,0.10815767,0.16170782,0.03305929,0.075979
2020-05-10 15:00:00,2.022225,0.07581074,0.19297807,0.03598412,0.07552542
2020-05-10 18:00:00,1.9179251,0.05983532,0.17529643,0.041310553,0.09632965
