time,a,b,c,d,e,f,g,h,i
2020-04-09 18:00:00,1.1668923,4.116429,0.9366714,0.044307485,0.15504837,0.10730462,0.16668029,0.37212092,0.12229509
2020-04-09 21:00:00,1.1421329,3.1770751,0.915448,0.03905609,0.11105344,0.07393173,0.23224145,0.5380982,0.19347546
2020-04-10 00:00:00,1.2957085,3.0699782,0.8281981,0.037146408,0.102988794,0.06846598,0.19120282,0.6208429,0.17578585
2020-04-10 03:00:00,1.067729,3.0595295,0.698103,0.039530836,0.09338413,0.06331865,0.33958352,0.63803846,0.12583828
2020-04-10 06:00:00,0.8833586,2.7893445,0.58604115,0.038942035,0.090641126,0.06287525,0.73411244,0.46858814,0.08683773
2020-04-10 09:00:00,0.9948797,1.9705734,0.19222954,0.03393725,0.06939858,0.048973348,1.1622624,0.45028868,0.0696366
2020-04-10 12:00:00,2.6867821,0.9706321,0.025422672,0.02434292,0.0310613,0.021900482,1.1201926,1.0984777,0.059469275
2020-04-10 15:00:00,2.087137,0.5046321,0.034027155,0.041106675,0.03842193,0.025351431,1.0710173,1.2874515,0.059833694
2020-04-10 18:00:00,2.4142566,0.3759975,0.037533566,0.03877283,0.040554423,0.026967062,1.013857,1.1855559,0.061671596
2020-04-10 21:00:00,2.358522,0.29435003,0.024299102,0.030909423,0.030189516,0.020618381,0.9607073,0.8987557,0.057751756
2020-04-11 00:00:00,2.785553,0.31067196,0.014559474,0.020271648,0.023650326,0.01631226,1.4159391,0.47641772,0.06214787
2020-04-11 03:00:00,3.3134737,0.3104333,0.014720126,0.019375542,0.026647111,0.017946826,1.1364772,0.9171773,0.0636333
2020-04-11 06:00:00,3.7976112,0.37719196,0.01343986,0.017052934,0.024895383,0.01632436,1.1185278,0.71244544,0.05983575
2020-04-11 09:00:00,3.6475687,0.54831994,0.020002214,0.02294425,0.025916416,0.01903546,1.2744093,0.6183668,0.057802416
2020-04-11 12:00:00,3.363788,0.6860706,0.48722976,0.036334302,0.085485496,0.057089243,0.56847787,0.4532025,0.09443222
2020-04-11 15:00:00,3.2428753,0.68969387,0.61714,0.043579567,0.13021258,0.09626154,0.030576738,0.07331283,0.06587359
2020-04-11 18:00:00,1.9504752,0.6256483,0.12935144,0.05752205,0.11664796,0.11495032,0.19714116,0.40035346,0.048911154
2020-04-11 21:00:00,1.8994714,0.66211784,0.045706544,0.041082226,0.0418709,0.032536965,0.7991187,0.7872965,0.061752904
2020-04-12 00:00:00,2.5022895,0.79998463,0.23912834,0.039185744,0.07784501,0.0621724,0.50629765,0.7755046,0.22925524
2020-04-12 03:00:00,1.9785169,1.0201372,1.2663666,0.06615489,0.21291724,0.26270664,0.09217623,0.3127928,0.69483584
2020-04-12 06:00:00,1.4048645,1.1669512,2.4781945,0.07936301,0.29093495,0.33944538,0.040087935,0.17494504,0.70593774
2020-04-12 09:00:00,1.2060059,1.1929407,2.8487375,0.07920089,0.31514022,0.29433283,0.04262391,0.16095977,0.6620596
2020-04-12 12:00:00,1.152907,1.2590406,2.8760638,0.077405274,0.31933534,0.25928754,0.044661418,0.16512643,0.66052073
2020-04-12 15:00:00,1.1776471,1.3879976,2.8498423,0.07622721,0.3222705,0.25047663,0.0442728,0.1734136,0.66893923
2020-04-12 18:00:00,1.2239056,1.5253705,2.7764757,0.07917416,0.32580322,0.27610025,0.041545115,0.17719115,0.65381104
2020-04-12 21:00:00,1.188302,1.6737682,2.5689485,0.08070001,0.30962813,0.3257177,0.042158935,0.1736958,0.59949684
2020-04-13 00:00:00,1.2480187,1.7187257,2.0879102,0.0766025,0.27264917,0.35816887,0.038703874,0.17299852,0.634249
2020-04-13 03:00:00,1.6190977,1.6945754,1.0710062,0.06431735,0.20813236,0.26192406,0.051083583,0.25456408,0.7038981
2020-04-13 06:00:00,2.5926473,1.684503,0.354738,0.041551095,0.100261614,0.08795545,0.28630182,0.51958734,0.29783395
2020-04-13 09:00:00,2.412078,1.6033987,0.06601435,0.37592345,0.034708936,0.025322655,0.6388482,0.68037874,0.0673438
2020-04-13 12:00:00,1.7297513,2.093405,0.0377566,0.45697024,0.032131407,0.026857719,0.7233409,0.5655876,0.056360282
2020-04-13 15:00:00,1.7775321,2.7041574,0.08754727,0.09139796,0.08735982,0.09623471,0.26382652,0.41307914,0.045170918
2020-04-13 18:00:00,1.5547,2.502269,0.1686368,0.04290765,0.11245823,0.093131036,0.03596813,0.13217743,0.08477403
2020-04-13 21:00:00,1.9313024,2.6915894,0.2655064,0.037361417,0.10160455,0.08289863,0.103807956,0.20833567,0.059902996
2020-04-14 00:00:00,1.6826148,3.0874977,0.17099833,0.03426664,0.083166555,0.073247425,0.1663476,0.33720386,0.056582514
2020-04-14 03:00:00,1.3860776,3.0507953,0.10663798,0.03979412,0.061209965,0.049004458,0.27778178,0.44867736,0.062175922
2020-04-14 06:00:00,1.646468,2.6829698,0.09598165,0.066210315,0.05181687,0.03370702,0.4493712,0.45769694,0.07673181
2020-04-14 09:00:00,1.7318331,2.6709785,0.15380396,0.021860015,0.050630853,0.0333355,0.39674398,0.39073288,0.07814996
2020-04-14 12:00:00,2.0663261,3.4263232,0.4893973,0.032093745,0.10551449,0.055108245,0.0681349,0.15089431,0.109629706
2020-04-14 15:00:00,2.1322865,3.978422,0.5260356,0.039758306,0.10191614,0.14672875,0.030769257,0.13571826,0.11503538
2020-04-14 18:00:00,1.67447,3.740932,0.3711078,0.028747423,0.085026935,0.42845532,0.038504515,0.17843984,0.117415085
2020-04-14 21:00:00,1.0276948,4.6770144,0.22754784,0.03718054,0.10118476,0.19005327,0.06624745,0.15728417,0.12248302
2020-04-15 00:00:00,0.58872956,5.1531367,0.11503759,0.0322078,0.07165936,0.12706754,0.09985989,0.22005117,0.11104007
2020-04-15 03:00:00,0.31757948,3.541755,0.09472428,0.08242749,0.03715051,0.84030354,0.09294032,0.19440404,0.07188587
2020-04-15 06:00:00,0.06613816,1.9822786,0.03247533,0.14887774,0.023240823,1.4408972,0.17648475,0.22632101,0.03910196
2020-04-15 09:00:00,0.051438943,2.3101459,0.017628016,0.14110813,0.018716102,1.0103177,0.19650811,0.23314536,0.035464317
2020-04-15 12:00:00,0.0621864,2.9232492,0.019587321,0.118477255,0.020325543,0.9431089,0.18569894,0.24478072,0.037095666
2020-04-15 15:00:00,0.048642952,3.132968,0.034010816,0.07964088,0.032224916,0.82807016,0.11446774,0.12781358,0.038516793
2020-04-15 18:00:00,0.05945992,2.9663658,0.070344955,0.07817277,0.043916482,0.9657793,0.093586184,0.11640417,0.034865733
2020-04-15 21:00:00,0.054573577,3.0380847,0.10502478,0.075715564,0.04996737,1.174632,0.08587179,0.10205219,0.036508225
2020-04-16 00:00:00,0.043025672,2.9310586,0.080967665,0.080595225,0.0488499,1.220085,0.091489874,0.09208046,0.03199086
2020-04-16 03:00:00,0.02393252,1.3294449,0.020827519,0.04703118,0.1626123,2.0060377,0.0856988,0.08402089,0.02763731
2020-04-16 06:00:00,0.017598344,0.8008876,0.020832786,0.036216456,0.25734952,1.465277,0.053408526,0.05250115,0.022632636
2020-04-16 09:00:00,0.01621276,0.63491166,0.017101059,0.09659608,0.17430618,1.0957663,0.04222519,0.037596844,0.021272413
2020-04-16 12:00:00,0.018352188,0.5180852,0.016343901,0.20610793,0.020177899,0.78035444,0.06654709,0.053306863,0.0219244
2020-04-16 15:00:00,0.019785624,0.57825315,0.015027935,0.9608521,0.012700667,0.34433612,0.27359387,0.046092585,0.022330252
2020-04-16 18:00:00,0.035130475,0.79138047,0.019525016,1.0408916,0.022430621,0.4351543,0.18458164,0.060027614,0.025264572
2020-04-16 21:00:00,0.6742858,2.978519,0.10562006,0.213992,0.060062736,0.77305484,0.09759303,0.14045122,0.062110458
2020-04-17 00:00:00,1.5061617,3.3222291,0.19808619,0.042606663,0.081582315,0.3075438,0.093781866,0.17274255,0.13916941
2020-04-17 03:00:00,1.2642909,2.761846,0.2327129,0.043946095,0.07323542,0.4715989,0.08013063,0.15890655,0.13388222
2020-04-17 06:00:00,0.45698506,1.7122425,0.11079874,0.061270904,0.05087992,0.6560475,0.08646664,0.12689006,0.07612268
2020-04-17 09:00:00,0.30723217,1.7819692,0.06783458,0.06702913,0.0431746,0.5754683,0.092621036,0.1379054,0.061050758
2020-04-17 12:00:00,0.344959,2.3408751,0.07704733,0.0625331,0.04496006,0.64330643,0.09748887,0.15267015,0.064132
2020-04-17 15:00:00,0.32503697,2.146596,0.08149727,0.08070604,0.04630923,0.67048156,0.08913213,0.136342,0.06140633
2020-04-17 18:00:00,0.32562467,2.289248,0.085328154,0.103713885,0.05001555,0.7798743,0.083344854,0.13064146,0.060839992
2020-04-17 21:00:00,0.33322993,2.3502233,0.0908689,0.101224296,0.051687278,0.9771776,0.08568202,0.12035353,0.05571191
2020-04-18 00:00:00,0.61216676,3.8780565,0.11418061,0.10770318,0.05783598,0.7734726,0.0923106,0.14116958,0.07050282
2020-04-18 03:00:00,0.5365319,4.615425,0.10346757,0.25664923,0.05192215,0.6204488,0.113543995,0.13314953,0.05994177
2020-04-18 06:00:00,0.3956937,4.2605433,0.08077968,0.4711693,0.044481546,0.5106236,0.11872151,0.116624385,0.049732607
2020-04-18 09:00:00,0.038734276,3.5617106,0.01924731,0.38262773,0.15312134,1.2713432,0.07485283,0.053758606,0.021165255
2020-04-18 12:00:00,0.1066959,2.3086448,0.032997925,0.9224227,0.061353106,0.75637555,0.12639174,0.070409045,0.028388698
2020-04-18 15:00:00,0.009990069,0.38202566,0.009857329,2.2888048,0.0068751094,0.025562674,0.48205414,0.038361855,0.017202312
2020-04-18 18:00:00,0.0062451735,0.40626538,0.009517202,3.0182014,0.00607799,0.007844865,0.40430927,0.028777199,0.016642194
2020-04-18 21:00:00,0.0056565814,0.43413147,0.008416532,2.0857296,0.0054756487,0.0071135308,0.26013365,0.029352466,0.016618138
2020-04-19 00:00:00,0.006757703,0.23603931,0.009163509,2.2772515,0.0053709587,0.007339542,0.21635346,0.028485786,0.016363151
2020-04-19 03:00:00,0.0068319985,0.30580857,0.006573302,1.4923425,0.005041994,0.0046535125,0.062219523,0.02873776,0.0146552
2020-04-19 06:00:00,0.007576483,0.33356294,0.0053564166,1.1466498,0.0046230294,0.0033888682,0.03534965,0.034525886,0.010160673
2020-04-19 09:00:00,0.0034244799,0.31846467,0.0033221187,1.2554778,0.0024853528,0.003015425,0.023954652,0.017696707,0.006487222
2020-04-19 12:00:00,0.0029145838,0.32154867,0.0030180053,1.3422753,0.0019727575,0.0033624216,0.027370356,0.013095039,0.0061477227
2020-04-19 15:00:00,0.0030253897,0.5333268,0.004292354,1.1145942,0.0031309112,0.0038019575,0.045921225,0.014039775,0.0084464075
2020-04-19 18:00:00,0.0024528739,1.0068042,0.0037579732,1.0650926,0.0030432087,0.0038771697,0.05132598,0.0134470025,0.008065061
2020-04-19 21:00:00,0.0024389306,1.5749311,0.0035496438,1.0896153,0.002775448,0.0033419982,0.052715693,0.012500349,0.0076966016
2020-04-20 00:00:00,0.010046349,2.6070654,0.0054073213,1.1079528,0.00422171,0.027622702,0.055226818,0.018689021,0.008901852
2020-04-20 03:00:00,0.048339516,3.917618,0.01574905,1.2905729,0.010871672,0.144998,0.077813946,0.039566822,0.016220931
2020-04-20 06:00:00,0.3846725,3.2122345,0.006803735,2.185386,0.004342293,0.017378485,0.101415336,0.025859563,0.013160242
2020-04-20 09:00:00,1.9449924,1.5712053,0.008051977,2.35768,0.0055700107,0.030620318,0.26978543,0.028340083,0.014611466
2020-04-20 12:00:00,2.0981572,1.2273806,0.026994305,1.4631075,0.019401636,0.23970138,0.30301502,0.056621082,0.024809806
2020-04-20 15:00:00,2.122754,1.4698697,0.05328947,0.42008847,0.032374576,0.45140222,0.16805702,0.08223235,0.037103992
2020-04-20 18:00:00,2.312027,1.247961,0.059362825,0.28370413,0.02837091,0.32643542,0.15972464,0.07695211,0.034834262
2020-04-20 21:00:00,1.7768925,1.0033479,0.23732731,0.34899685,0.041778285,0.2906072,0.23435274,0.08321876,0.041923877
2020-04-21 00:00:00,1.348968,0.8991239,0.45801988,0.34726933,0.055334006,0.31914467,0.24051876,0.08486087,0.048176546
2020-04-21 03:00:00,1.169305,0.6796588,0.3494068,0.2524717,0.057261728,0.2250291,0.2682331,0.073446535,0.040941264
2020-04-21 06:00:00,0.9884454,0.59800386,0.14303197,0.16866504,0.052022222,0.18169309,0.26107147,0.06763493,0.028968683
2020-04-21 09:00:00,0.7613556,0.3863924,0.070954554,0.12412363,0.032694466,0.10391168,0.51589864,0.07500707,0.031064877
2020-04-21 12:00:00,0.50311226,0.3092586,0.052938975,0.117310084,0.030200869,0.05272843,1.6949672,0.085029386,0.03793117
2020-04-21 15:00:00,0.53965014,0.41513294,0.056235656,0.096760266,0.04453323,0.05660015,1.0401022,0.09381022,0.04369048
2020-04-21 18:00:00,0.65527207,0.5839614,0.07284882,0.091391265,0.045487765,0.0550595,1.7538065,0.10044963,0.052381355
2020-04-21 21:00:00,0.3769911,0.5359334,0.08742363,0.10841199,0.05063936,0.07032655,2.2830634,0.11901003,0.057772666
2020-04-22 00:00:00,0.31187883,0.58599705,0.11248383,0.10759545,0.061080873,0.0936605,2.0168386,0.1318451,0.061978232
2020-04-22 03:00:00,0.3120697,0.68163556,0.10195926,0.1030794,0.06056707,0.08749208,2.4069254,0.13390452,0.060615584
2020-04-22 06:00:00,0.2835919,0.7274744,0.08785445,0.09385906,0.05161526,0.08029036,1.7821144,0.118993096,0.053282145
2020-04-22 09:00:00,0.29371345,0.70755106,0.111902356,0.078169964,0.041496474,0.09020153,1.2358205,0.10160624,0.04597216
2020-04-22 12:00:00,0.37400907,0.7901113,0.12859972,0.06232602,0.037285477,0.102687664,1.0183173,0.10465084,0.04378334
2020-04-22 15:00:00,0.35026988,0.8516149,0.12276866,0.05341757,0.03326931,0.10564531,0.74917334,0.10814899,0.03800938
2020-04-22 18:00:00,0.50641185,0.866646,0.16469307,0.03862197,0.036039643,0.11029876,0.44865295,0.14969976,0.037422758
2020-04-22 21:00:00,0.6403915,0.88745326,0.15267187,0.03618625,0.040114596,0.10234473,0.35656756,0.24380256,0.038445737
2020-04-23 00:00:00,0.7152901,0.9799428,0.123073444,0.036045544,0.040851362,0.10886665,0.4189479,0.3237335,0.040445052
2020-04-23 03:00:00,0.7660605,1.0703691,0.1127682,0.034914766,0.043686032,0.11394986,0.43148696,0.35903448,0.041772854
2020-04-23 06:00:00,0.70880234,1.109525,0.1098291,0.037697587,0.04594995,0.11934064,0.3753134,0.4007726,0.040635746
2020-04-23 09:00:00,0.70388466,1.2703444,0.10996981,0.037211463,0.047234677,0.1184081,0.3731811,0.4539036,0.040327866
2020-04-23 12:00:00,0.6544821,1.3363217,0.10026855,0.036033873,0.043811426,0.11495285,0.37220463,0.44530085,0.03727042
2020-04-23 15:00:00,0.62551564,1.4020873,0.10671748,0.03714069,0.04221466,0.12509641,0.3668675,0.42900005,0.03647804
2020-04-23 18:00:00,0.619562,1.4501957,0.19363503,0.038217884,0.046810508,0.19534385,0.3500173,0.42810935,0.03972285
2020-04-23 21:00:00,0.6176331,1.6242995,0.19935752,0.033323262,0.057698734,0.2945561,0.35775876,0.435583,0.0393892
2020-04-24 00:00:00,0.62710136,1.6666596,0.20887746,0.03668501,0.041980468,0.13726397,0.45199975,0.42628652,0.035993274
2020-04-24 03:00:00,0.61327535,1.4919413,0.23591197,0.03801462,0.039124317,0.12730731,0.33261406,0.44451588,0.034021553
2020-04-24 06:00:00,0.56843424,1.2345135,0.21200652,0.044398684,0.03722528,0.17981948,0.24949756,0.43935475,0.030754184
2020-04-24 09:00:00,0.5231255,1.1767668,0.17920913,0.10161407,0.029143058,0.0871992,0.24143255,0.4403748,0.026817543
2020-04-24 12:00:00,0.5423507,1.2829801,0.16960199,0.14473504,0.02754719,0.06829245,0.249206,0.43985674,0.024463112
2020-04-24 15:00:00,0.5645724,1.2464978,0.13540815,0.12689902,0.028226854,0.094427645,0.23063053,0.4219151,0.025591291
2020-04-24 18:00:00,0.5910603,1.4195669,0.11689628,0.10452869,0.02860549,0.08079525,0.23547557,0.41356376,0.025797276
2020-04-24 21:00:00,0.6692685,1.5616196,0.119948775,0.079544835,0.030501679,0.09049325,0.25317025,0.42435268,0.028653232
2020-04-25 00:00:00,0.749377,1.8717433,0.12306116,0.06697101,0.032133315,0.0996683,0.2690089,0.438807,0.030712292
2020-04-25 03:00:00,0.82416445,2.3747723,0.14641681,0.07309211,0.034248054,0.10119789,0.28178117,0.48702687,0.03072238
2020-04-25 06:00:00,0.50937575,2.1099937,0.12377696,0.06391839,0.024077523,0.080162555,0.19152366,0.3680149,0.02678537
2020-04-25 09:00:00,0.37367606,2.253643,0.11268821,0.066669956,0.025249273,0.103616804,0.21472454,0.2892386,0.028019572
2020-04-25 12:00:00,0.22549394,3.7432148,0.06854104,1.1647633,0.032089695,0.08878029,0.3781618,0.1711755,0.024985231
2020-04-25 15:00:00,0.28258678,2.9335887,0.08266937,0.6313353,0.027379433,0.0841362,0.27546313,0.20708552,0.025608001
2020-04-25 18:00:00,0.632136,1.1600411,0.0547433,0.039307393,0.020810595,0.08170801,0.16919388,0.19909573,0.024010165
2020-04-25 21:00:00,1.0827664,0.7512788,0.09337795,0.04302628,0.021147657,0.107601635,0.19165845,0.18016075,0.02304339
2020-04-26 00:00:00,1.1839432,0.9867497,0.07218154,0.101906456,0.034422465,0.12461988,0.24127807,0.15083206,0.018038932
2020-04-26 03:00:00,1.0657386,0.7964291,0.07726274,0.07027047,0.019487247,0.102005094,0.19329223,0.1357616,0.01846345
2020-04-26 06:00:00,0.90778905,0.684056,0.07397348,0.034720868,0.025388647,0.08069513,0.16636911,0.122565806,0.018717123
2020-04-26 09:00:00,0.78455824,0.68969375,0.036545962,0.044035677,0.022425395,0.054425415,0.17381136,0.10402263,0.020426862
2020-04-26 12:00:00,0.72834104,0.8002317,0.024474729,0.047338344,0.01847303,0.047322333,0.19630457,0.101386175,0.021661298
2020-04-26 15:00:00,0.6041242,0.8799394,0.023696797,0.04878618,0.018507577,0.043715447,0.1988885,0.101098344,0.021908578
2020-04-26 18:00:00,0.4650686,0.9443859,0.023264013,0.05135746,0.017923,0.041711383,0.18793355,0.093910135,0.023431765
2020-04-26 21:00:00,0.46453276,1.1602925,0.03102495,0.051847607,0.016692724,0.059026908,0.14887707,0.09559404,0.023082277
2020-04-27 00:00:00,0.50705695,1.5312282,0.03480972,0.055005684,0.017503794,0.060395487,0.17494835,0.0992634,0.024057727
2020-04-27 03:00:00,0.37889254,1.5781171,0.034511756,0.06262161,0.01858544,0.05495405,0.17381033,0.09022678,0.024123143
2020-04-27 06:00:00,0.35838175,1.5290803,0.0350425,0.0659817,0.019993724,0.055984676,0.17196892,0.09012777,0.022174617
2020-04-27 09:00:00,0.2232789,1.0770289,0.029619146,0.0691346,0.025522828,0.04648356,0.20243864,0.075767726,0.02057892
2020-04-27 12:00:00,0.17593858,1.0773349,0.03252593,0.06467611,0.02929233,0.044928614,0.264243,0.07163236,0.022244005
2020-04-27 15:00:00,0.17289427,1.1325059,0.025043245,0.06632956,0.032854743,0.043571837,0.2433629,0.07345922,0.022173045
2020-04-27 18:00:00,0.15993887,1.1738478,0.021953912,0.06732801,0.045763873,0.09211613,0.2230996,0.068548724,0.020248208
2020-04-27 21:00:00,0.15290761,1.2111068,0.020037234,0.06970548,0.034690548,0.068587326,0.13607018,0.061381467,0.018484721
2020-04-28 00:00:00,0.15375094,1.6430377,0.024020826,0.40593058,0.03333585,0.07556793,0.1530866,0.05913548,0.017426463
2020-04-28 03:00:00,0.18108672,1.639954,0.024446286,0.938475,0.02577237,0.045844816,0.19063985,0.066000886,0.018463412
2020-04-28 06:00:00,0.115441926,0.95904946,0.021237023,0.9733709,0.027247854,0.050584927,0.14786708,0.050452653,0.015484186
2020-04-28 09:00:00,0.014620259,0.24087568,0.0070004393,2.811003,0.00870671,0.01126556,0.15568943,0.027977275,0.008645189
2020-04-28 12:00:00,0.0020847998,0.27951333,0.005468224,3.6151915,0.0071372716,0.0052634324,0.38888818,0.026850384,0.008659432
2020-04-28 15:00:00,0.002233292,0.46058398,0.005192686,2.6540914,0.008324014,0.006726789,0.5668551,0.02587913,0.008756424
2020-04-28 18:00:00,0.0021512606,0.5001642,0.005412517,2.967703,0.0077313846,0.005823775,0.51233697,0.02551838,0.00868997
2020-04-28 21:00:00,0.0016178241,0.51082623,0.0045322548,3.3374784,0.0074365805,0.0051581413,0.43904513,0.02447679,0.008190645
2020-04-29 00:00:00,0.0017751222,0.6582915,0.0046399087,3.3714273,0.0064591346,0.0046899635,0.45614153,0.024218053,0.008089736
2020-04-29 03:00:00,0.0024160063,0.91158104,0.005769792,4.023142,0.0075378804,0.0058065276,0.59979665,0.025958419,0.008967851
2020-04-29 06:00:00,0.26831973,1.9650143,0.01083222,2.2015765,0.012300102,0.011746586,0.8522794,0.0373228,0.011302832
2020-04-29 09:00:00,0.7847003,1.188009,0.00921476,1.3998513,0.014993382,0.016102253,0.6176622,0.03413653,0.011448246
2020-04-29 12:00:00,1.2846551,1.6238762,0.027349424,0.79454106,0.028239317,0.03352176,1.0367857,0.0561144,0.02158729
2020-04-29 15:00:00,1.5127652,1.4611397,0.04286048,0.19984566,0.036643036,0.056989066,0.7510172,0.085201256,0.024290105
2020-04-29 18:00:00,1.6697097,1.1516701,0.05342274,0.1614677,0.038751286,0.05983899,1.0318753,0.10973837,0.025558695
2020-04-29 21:00:00,1.3419702,0.8026839,0.041442417,0.08124266,0.037883975,0.0507845,1.0847007,0.09293324,0.02472922
2020-04-30 00:00:00,0.99373955,0.46441278,0.036154293,0.048473552,0.03745306,0.05279207,1.1565673,0.068778425,0.023711864
2020-04-30 03:00:00,0.61521626,0.4374523,0.042005975,0.046200972,0.041013326,0.060187235,1.3168074,0.12158647,0.025110565
2020-04-30 06:00:00,0.24350297,0.36742523,0.07640615,0.049945444,0.043310713,0.103788115,1.3836122,0.4124399,0.026301606
2020-04-30 09:00:00,0.077857435,0.37136656,0.07681743,0.051655997,0.045422126,0.11339041,1.179464,0.38979468,0.022039628
2020-04-30 12:00:00,0.05751762,0.534629,0.054920908,0.07314503,0.039586656,0.1259524,0.6719404,0.2925521,0.013968507
2020-04-30 15:00:00,0.06313402,0.7906509,0.054041818,0.070595935,0.03778803,0.12556691,0.734121,0.3283344,0.016241303
2020-04-30 18:00:00,0.08950256,0.9781593,0.07506351,0.16460198,0.038624622,0.123514704,1.1004925,0.4923847,0.022722306
2020-04-30 21:00:00,0.09795624,1.1116779,0.07845143,0.20537873,0.037886344,0.12797111,1.0861362,0.53009397,0.022912156
2020-05-01 00:00:00,0.09649937,1.2215642,0.07357212,0.11836425,0.039934076,0.11651469,1.0717645,0.42565605,0.021277295
2020-05-01 03:00:00,0.101654425,0.9914488,0.0791806,0.27563527,0.041456256,0.112473376,1.116716,0.45000598,0.024053141
2020-05-01 06:00:00,0.15229717,0.9914504,0.07674044,0.17715122,0.040418956,0.09753215,1.1314245,0.32135594,0.021263573
2020-05-01 09:00:00,0.109546356,0.9524107,0.07525324,0.054738525,0.041149464,0.10454349,1.0627693,0.36040992,0.020326499
2020-05-01 12:00:00,0.07957255,0.84712386,0.07698825,0.053407744,0.04026043,0.109608866,1.0351166,0.39581734,0.020165479
2020-05-01 15:00:00,0.075571544,0.76827675,0.072869934,0.05345266,0.03938098,0.11019455,1.0028385,0.36969543,0.020143969
2020-05-01 18:00:00,0.07873052,0.7613229,0.07360213,0.051756937,0.03844562,0.11352977,1.0167577,0.3842389,0.0204108
2020-05-01 21:00:00,0.09321319,0.8727775,0.08090251,0.04987881,0.038103946,0.11056334,1.1103263,0.4339243,0.02212345
2020-05-02 00:00:00,0.10252754,0.92444825,0.07089492,0.051522244,0.034879293,0.10433506,0.99806327,0.40692842,0.022026516
2020-05-02 03:00:00,0.14498983,0.9406566,0.0637874,0.05314127,0.03382904,0.09037302,0.93800855,0.3433129,0.021734543
2020-05-02 06:00:00,0.21614482,0.9641312,0.0564552,0.05352647,0.03441562,0.077297606,0.88884366,0.25896215,0.021086631
2020-05-02 09:00:00,0.18705727,1.0501567,0.06349148,0.051811766,0.034715477,0.08664814,0.9633813,0.305623,0.021715669
2020-05-02 12:00:00,0.08894296,1.1448228,0.07926524,0.065207615,0.03700211,0.10791426,1.0204028,0.34559542,0.019105352
2020-05-02 15:00:00,0.2153989,1.0939707,0.08211321,0.06319008,0.03597715,0.113135196,1.2642704,0.35202804,0.020280981
2020-05-02 18:00:00,0.21095328,0.85323215,0.089304656,0.051974073,0.035905957,0.11453441,1.2136636,0.42068896,0.023556741
2020-05-02 21:00:00,0.16309753,0.9037623,0.085237235,0.05194728,0.036876936,0.11284745,1.225843,0.3922197,0.023508975
2020-05-03 00:00:00,0.13043213,1.5469482,0.07481731,0.07973725,0.0365763,0.104400404,0.99618286,0.29946944,0.01771936
2020-05-03 03:00:00,0.109460294,1.7481301,0.066686384,0.19540037,0.03565403,0.09164951,0.9339591,0.20805201,0.015398353
2020-05-03 06:00:00,0.08144264,2.494626,0.06497653,0.16769521,0.03366253,0.090047844,0.8789972,0.19660842,0.012743256
2020-05-03 09:00:00,0.06917939,1.6589172,0.07225772,0.3221198,0.035808593,0.09314849,0.9820652,0.22285242,0.013841927
2020-05-03 12:00:00,0.060963064,1.1070447,0.07413516,0.5097285,0.035737064,0.095268026,0.93081987,0.23229602,0.013241381
2020-05-03 15:00:00,0.056297585,1.0509323,0.06884231,0.9351893,0.034601845,0.0909407,0.8669069,0.21634926,0.01242074
2020-05-03 18:00:00,0.05057838,1.0377443,0.061097283,1.018813,0.032442406,0.08158769,0.7838585,0.18414184,0.01094459
2020-05-03 21:00:00,0.05435219,0.9946849,0.062385913,1.0201831,0.034157068,0.08240024,0.7313402,0.19883585,0.013184886
2020-05-04 00:00:00,0.07885942,0.9068868,0.077583656,0.76009715,0.048248887,0.109429866,0.69107205,0.25758293,0.02241232
2020-05-04 03:00:00,0.10584853,1.3172561,0.06817663,0.3578211,0.039417464,0.093597785,0.78010535,0.20495524,0.01659017
2020-05-04 06:00:00,0.11565811,1.5101662,0.06316281,0.18273571,0.034879364,0.08624519,0.75695026,0.1906557,0.016710874
2020-05-04 09:00:00,0.18486463,1.8358681,0.05057935,0.28904596,0.029833708,0.06681885,0.74981916,0.14508088,0.013005368
2020-05-04 12:00:00,0.19387917,1.8694407,0.047320653,0.2542028,0.028612617,0.06283722,0.6799401,0.13161917,0.012520922
2020-05-04 15:00:00,0.16597554,2.0682056,0.047283906,0.16534948,0.030041048,0.06721593,0.65750104,0.13591164,0.011959473
2020-05-04 18:00:00,0.12267277,2.1031206,0.04782652,0.06521848,0.030024303,0.073474795,0.61536175,0.16253524,0.012538477
2020-05-04 21:00:00,0.1296456,2.124596,0.04773068,0.059788626,0.029050386,0.073727,0.6575555,0.15952805,0.013123339
2020-05-05 00:00:00,0.15051189,2.3524396,0.045301527,0.06501057,0.029410345,0.07241662,0.6527835,0.15674047,0.012697677
2020-05-05 03:00:00,0.12797861,2.8798034,0.047489714,0.058919206,0.03027632,0.07816406,0.6016013,0.17030142,0.012238603
2020-05-05 06:00:00,0.108625226,3.302295,0.0500729,0.060746893,0.030557921,0.0825796,0.56946546,0.1792175,0.011439293
2020-05-05 09:00:00,0.1430937,2.438143,0.043599144,0.057509173,0.029412515,0.082770586,0.5326264,0.15084828,0.012274144
2020-05-05 12:00:00,0.18681194,2.4797428,0.045782853,0.054727253,0.03210041,0.1082557,0.5512507,0.1644616,0.013868105
2020-05-05 15:00:00,0.17907555,2.7263196,0.050332077,0.05258197,0.034435768,0.16506112,0.47019124,0.16503283,0.012911708
2020-05-05 18:00:00,0.16041464,2.6193163,0.06131682,0.051266745,0.040834703,0.3887596,0.37353054,0.13288124,0.010796132
