time,a,b,c,d,e,f
2020-03-14 06:00:00,1.0012743,0.078546196,0.4025817,0.26168767,0.06709263,0.073943794
2020-03-14 09:00:00,0.849797,0.065622136,0.54073155,0.39428467,0.028009728,0.058814455
2020-03-14 12:00:00,1.5126878,0.0776603,0.53052104,0.50166005,0.03623774,0.082476266
2020-03-14 15:00:00,1.8738893,0.07302176,0.57434464,0.48734733,0.030376932,0.07739462
2020-03-14 18:00:00,1.8939108,0.07073995,0.8115353,0.51025677,0.04723162,0.06198386
2020-03-14 21:00:00,2.4227529,0.10903888,0.85951716,0.60245603,0.09608543,0.107635364
2020-03-15 00:00:00,3.1062024,0.117073044,0.88105726,0.5665258,0.10546561,0.11655401
2020-03-15 03:00:00,2.163565,0.12092893,0.6862309,0.4941772,0.15973708,0.10968703
2020-03-15 06:00:00,0.70148265,0.050237462,1.8104073,0.20849149,0.03095081,0.07239341
2020-03-15 09:00:00,0.59630346,0.062083203,1.8983053,0.26564053,0.030699056,0.06725225
2020-03-15 12:00:00,0.6048752,0.068673655,1.6785885,0.25243244,0.023569899,0.05911862
2020-03-15 15:00:00,0.6403453,0.06953732,1.4199543,0.2723297,0.025139462,0.1489084
2020-03-15 18:00:00,0.7673235,0.0718656,1.2537814,0.30961847,0.02384338,0.14928102
2020-03-15 21:00:00,0.9109362,0.05949424,1.3656442,0.22907332,0.019981228,0.15506785
2020-03-16 00:00:00,1.047482,0.053651724,1.2568767,0.18130386,0.021236245,0.14303312
2020-03-16 03:00:00,1.0398763,0.056227095,1.1808441,0.20677637,0.019565523,0.10633804
2020-03-16 06:00:00,1.0366607,0.056230288,1.1837698,0.20700371,0.019425513,0.09323923
2020-03-16 09:00:00,1.1877661,0.05379609,1.089425,0.19488071,0.020636974,0.099463984
2020-03-16 12:00:00,1.4227972,0.052548397,0.99791205,0.19332583,0.021857912,0.13801983
2020-03-16 15:00:00,1.556013,0.052153494,0.8610466,0.19233674,0.024726747,0.16747594
2020-03-16 18:00:00,1.439055,0.052654427,0.8484781,0.19943602,0.023775883,0.121305406
2020-03-16 21:00:00,1.3963801,0.050733313,1.0285326,0.19915535,0.0250828,0.1299862
2020-03-17 00:00:00,1.439823,0.048331443,1.236867,0.20037934,0.025963528,0.13961397
2020-03-17 03:00:00,1.3698957,0.04689865,1.715121,0.18979988,0.03288659,0.1958146
2020-03-17 06:00:00,1.3562897,0.04636981,1.844699,0.18227188,0.034576807,0.20868765
2020-03-17 09:00:00,1.4915054,0.04426201,1.809588,0.18074271,0.03399262,0.19040501
2020-03-17 12:00:00,1.7033448,0.040734842,1.6501122,0.17149508,0.029805053,0.18809389
2020-03-17 15:00:00,1.9211973,0.039192826,1.302433,0.16325107,0.02276973,0.1401064
2020-03-17 18:00:00,1.9940093,0.04147733,0.815562,0.17859325,0.016510855,0.09794823
2020-03-17 21:00:00,2.2916155,0.034584455,0.54584557,0.12582739,0.015410431,0.116945624
2020-03-18 00:00:00,2.321236,0.028573597,0.24320571,0.08814219,0.011764523,0.16361248
2020-03-18 03:00:00,2.096551,0.024112578,0.1165946,0.05751066,0.011073149,0.2592643
2020-03-18 06:00:00,2.4320278,0.023041861,0.11805178,0.052537415,0.018367866,0.3890201
2020-03-18 09:00:00,2.9472919,0.022389239,0.18310681,0.049130477,0.02179431,0.56270796
2020-03-18 12:00:00,2.7872632,0.023131812,0.27651125,0.054518215,0.018609246,0.5927424
2020-03-18 15:00:00,2.5070982,0.020825008,0.24368829,0.04624175,0.011345292,0.7326367
2020-03-18 18:00:00,2.088998,0.027149795,0.1414015,0.057901233,0.041177142,1.320245
2020-03-18 21:00:00,2.452639,0.014755474,0.12544204,0.04034438,0.1575154,1.4187528
2020-03-19 00:00:00,2.0246537,0.017871378,0.26948878,0.045851216,0.03133101,1.706446
2020-03-19 03:00:00,1.6708366,0.01601606,0.20094514,0.044389363,0.46213743,1.6821567
2020-03-19 06:00:00,1.5055759,0.010104147,0.092027485,0.03263124,1.0972248,1.7305646
2020-03-19 09:00:00,1.2428786,0.011604346,0.078181036,0.034409203,0.9973592,1.4826307
2020-03-19 12:00:00,0.83929145,0.015878214,0.06492445,0.043552004,0.95652103,1.3561535
2020-03-19 15:00:00,0.6093972,0.022271758,0.06622843,0.054613676,1.189359,1.0214956
2020-03-19 18:00:00,0.55592823,0.026886415,0.0910382,0.05820935,1.3161967,0.86625296
2020-03-19 21:00:00,0.61059207,0.03837482,0.09175828,0.06247001,1.0525372,1.0079658
2020-03-20 00:00:00,0.7528612,0.03659742,0.11153231,0.068307705,0.80069715,1.6158566
2020-03-20 03:00:00,1.0584637,0.026194423,0.15327863,0.06943148,0.39031917,2.982004
2020-03-20 06:00:00,1.5985465,0.0307241,0.16474414,0.07598437,0.011250527,2.5036414
2020-03-20 09:00:00,1.4590025,0.02980859,1.4891037,0.10011176,0.013404369,1.4210827
2020-03-20 12:00:00,2.1939785,0.023714688,1.5807873,0.086408764,0.0124007035,1.5697372
2020-03-20 15:00:00,2.7709017,0.020894144,1.3193271,0.076630786,0.012428517,1.6169139
2020-03-20 18:00:00,2.3841684,0.025936149,1.7383382,0.10435596,0.0134875765,1.3378916
2020-03-20 21:00:00,1.8953804,0.03167522,2.4553976,0.13605465,0.022339994,1.1711266
2020-03-21 00:00:00,2.0439143,0.030010361,0.19575682,0.08426134,0.40080145,2.8643477
2020-03-21 03:00:00,1.136161,0.02813707,0.11623101,0.067554444,1.4126521,1.1769736
2020-03-21 06:00:00,0.84056675,0.042368624,0.044462197,0.05507814,1.2581187,0.24891195
2020-03-21 09:00:00,0.72541714,0.03716714,0.039511625,0.054363083,1.7445372,0.2749113
2020-03-21 12:00:00,0.7742388,0.030060813,0.0407368,0.039880883,1.0993574,0.3560643
2020-03-21 15:00:00,1.4409108,0.035731427,0.023843331,0.030020462,1.0405343,0.15001673
2020-03-21 18:00:00,2.0639596,0.871854,0.021246443,0.026311025,0.5334272,0.10200942
2020-03-21 21:00:00,1.8426436,2.068902,0.022037303,0.024695018,0.36049354,0.0846901
2020-03-22 00:00:00,2.4712446,1.2220559,0.022638893,0.02365082,0.7660337,0.07490416
2020-03-22 03:00:00,2.4410374,0.6088034,0.021251395,0.020890454,1.7393299,0.06126064
2020-03-22 06:00:00,2.9288404,0.29862776,0.024192939,0.02129777,2.3018298,0.08746707
2020-03-22 09:00:00,3.5233622,0.18217869,0.023453977,0.02336996,2.807763,0.15127476
2020-03-22 12:00:00,3.7033877,0.057582248,0.02128463,0.028742228,3.1220682,0.13246898
2020-03-22 15:00:00,3.776595,0.06914869,0.021591837,0.029445395,3.3582854,0.11691035
2020-03-22 18:00:00,4.0869966,0.10461218,0.021990744,0.029611541,3.431508,0.108872354
2020-03-22 21:00:00,4.389787,0.14997071,0.020946475,0.026328871,3.4975634,0.09115488
2020-03-23 00:00:00,4.6269774,0.18504775,0.020962842,0.023355506,3.4762588,0.08275179
2020-03-23 03:00:00,4.7586436,0.14067346,0.021464327,0.028837211,3.3955169,0.10093325
2020-03-23 06:00:00,4.895419,0.2009139,0.020198872,0.025943631,3.4048595,0.081489764
2020-03-23 09:00:00,4.5862417,0.3695836,0.019622123,0.020745045,2.7201443,0.035950936
2020-03-23 12:00:00,4.6371775,0.39135715,0.017211674,0.019986155,2.3927462,0.037570473
2020-03-23 15:00:00,2.154022,0.12556992,0.04647564,0.038928367,2.0984228,0.4231421
2020-03-23 18:00:00,1.4665293,0.02527081,0.06341497,0.046044983,1.7864673,0.6676387
2020-03-23 21:00:00,1.6709076,0.023206342,0.062649176,0.045721985,1.7795738,0.62005234
2020-03-24 00:00:00,2.1189864,0.023368416,0.063360676,0.04494251,1.944443,0.6087454
2020-03-24 03:00:00,2.3726406,0.02243317,0.07298436,0.049808357,2.3158433,0.62757605
2020-03-24 06:00:00,2.7310834,0.021065919,0.086200185,0.05439286,2.7565267,0.70628166
2020-03-24 09:00:00,3.470828,0.021815749,0.08548426,0.05447211,2.5363219,0.7696031
2020-03-24 12:00:00,4.1099687,0.025736822,0.06308481,0.04964218,2.1474342,0.6020978
2020-03-24 15:00:00,4.751301,0.025843767,0.059229407,0.046888296,1.9618002,0.56165344
2020-03-24 18:00:00,3.4571426,0.030551858,0.06592587,0.045849286,1.8936943,0.5915872
2020-03-24 21:00:00,3.7500541,0.10275735,0.045253668,0.04587338,1.6387427,0.4053059
2020-03-25 00:00:00,4.382558,0.09186167,0.030693373,0.06500235,1.50355,0.2738856
2020-03-25 03:00:00,4.4269614,0.14268959,0.04249344,0.2734051,0.9945692,0.3156805
2020-03-25 06:00:00,4.21486,0.13736604,0.06307788,0.57718587,0.63673174,0.3164646
2020-03-25 09:00:00,3.606321,0.09240306,0.09299828,0.78867215,0.4626514,0.33854154
2020-03-25 12:00:00,3.120533,0.13862935,0.13841118,0.7589761,0.45797223,0.38514313
2020-03-25 15:00:00,3.0547254,0.15443686,0.13332878,0.6393016,0.43818724,0.37119856
2020-03-25 18:00:00,3.2191856,0.15498266,0.18717712,0.6307787,0.39684162,0.4652362
2020-03-25 21:00:00,3.8201048,0.17100596,0.13659778,0.5838921,0.4987879,0.46222565
2020-03-26 00:00:00,4.217348,0.11362288,0.12814985,0.46397325,0.51264083,0.4892206
2020-03-26 03:00:00,3.951364,0.0874816,0.14531457,0.23539639,0.4811145,0.33314243
2020-03-26 06:00:00,3.6692247,0.070204824,0.35034406,0.16291319,0.45467803,0.31574315
2020-03-26 09:00:00,3.655818,0.08174995,0.5483695,0.20378546,0.43985665,0.3427288
2020-03-26 12:00:00,4.9927254,0.10830455,0.8609404,0.18214165,0.35190088,0.35796294
2020-03-26 15:00:00,5.8045964,0.08541571,1.022887,0.15765479,0.22785236,0.33133277
2020-03-26 18:00:00,5.7313952,0.09647215,0.67820287,0.12860401,0.3913778,0.31071207
2020-03-26 21:00:00,5.7182617,0.07929479,0.88002425,0.1584244,0.32851207,0.3197744
2020-03-27 00:00:00,5.4605083,0.07579865,0.975332,0.16956438,0.27051973,0.32032764
2020-03-27 03:00:00,5.6864896,0.08207539,0.985977,0.16670255,0.252412,0.33806944
2020-03-27 06:00:00,5.8572054,0.092834316,0.9191561,0.15732962,0.2281951,0.35809925
2020-03-27 09:00:00,5.8995667,0.09690101,1.0519145,0.16869017,0.20067409,0.3980213
2020-03-27 12:00:00,5.4703174,0.09969865,1.2452682,0.25974745,0.19557019,0.37263125
2020-03-27 15:00:00,4.964047,0.08886512,1.5311724,0.34831822,0.16747059,0.34993407
2020-03-27 18:00:00,4.4095407,0.12659083,1.8366773,0.551846,0.12881228,0.2898649
2020-03-27 21:00:00,2.5100653,0.32228565,1.438526,0.74045646,0.08938999,0.12958112
2020-03-28 00:00:00,1.3897157,0.39038247,1.1731211,0.4965202,0.11016799,0.106394626
2020-03-28 03:00:00,1.2483193,0.3448496,1.8397521,0.45099655,0.08848961,0.12065696
2020-03-28 06:00:00,1.2782608,0.22605112,1.9352226,0.39409402,0.07545173,0.17263614
2020-03-28 09:00:00,1.3076066,0.1737613,1.6151575,0.35963568,0.08707862,0.20058095
2020-03-28 12:00:00,1.2154005,0.26521644,1.3226254,0.38186833,0.08235119,0.15459925
2020-03-28 15:00:00,1.2438844,0.16169459,1.3981013,0.3238633,0.082822494,0.18227933
2020-03-28 18:00:00,1.4858718,0.057763353,2.0348685,0.24082886,0.05619269,0.26599377
2020-03-28 21:00:00,1.4944971,0.03339703,1.513031,0.17516918,0.030379303,0.20445484
2020-03-29 00:00:00,1.5692946,0.032891423,1.3847878,0.15443176,0.030175045,0.22041257
2020-03-29 03:00:00,1.6287556,0.033304915,1.681612,0.16844769,0.03286667,0.21396585
2020-03-29 06:00:00,1.8423222,0.029386064,1.653487,0.14223616,0.03732,0.31674802
2020-03-29 09:00:00,1.8706523,0.028596558,1.4906522,0.13910583,0.030307017,0.13670641
2020-03-29 12:00:00,1.9911698,0.02806355,1.5568037,0.13897014,0.025606314,0.09616325
2020-03-29 15:00:00,2.135919,0.025860457,1.4780272,0.13617843,0.023645632,0.12871285
2020-03-29 18:00:00,2.0406973,0.025079504,0.90868515,0.10349848,0.022599887,0.11866753
2020-03-29 21:00:00,1.9987425,0.011470681,0.6523605,0.06572761,0.014302639,0.19095609
2020-03-30 00:00:00,2.4935522,0.010907645,0.61892146,0.056006916,0.013570405,0.11599229
2020-03-30 03:00:00,3.2961493,0.0147363655,0.6634628,0.085208945,0.017893115,0.08938276
2020-03-30 06:00:00,3.445581,0.01341221,0.5202545,0.072266355,0.014014908,0.06763654
2020-03-30 09:00:00,3.69032,0.013848103,0.5543855,0.0720583,0.018538762,0.07101764
2020-03-30 12:00:00,3.6705766,0.015337584,0.5244411,0.08787216,0.023343876,0.0820828
2020-03-30 15:00:00,3.4951344,0.017423976,0.52318007,0.10847392,0.020086491,0.06698476
2020-03-30 18:00:00,2.5970085,0.020099165,0.48345542,0.115914516,0.014140382,0.050414767
2020-03-30 21:00:00,2.5468798,0.04320218,0.825216,0.1390468,0.018423576,0.06355293
2020-03-31 00:00:00,3.4107912,0.043783303,0.9976747,0.16431072,0.031562097,0.1412844
2020-03-31 03:00:00,4.0748158,0.039308663,1.123933,0.18162644,0.32320768,0.26819286
2020-03-31 06:00:00,3.2935143,0.056742337,1.1460356,0.2572762,0.24072681,0.21233164
2020-03-31 09:00:00,1.7024637,0.04229182,0.2081835,0.13188614,0.69141126,0.20583178
2020-03-31 12:00:00,1.0404474,0.051719524,0.22015691,0.14223409,1.685741,0.14921388
2020-03-31 15:00:00,1.9145372,0.04343696,0.4803201,0.17183441,0.96273494,0.20718084
2020-03-31 18:00:00,1.8499612,0.06607341,0.40562218,0.16005756,0.8308544,0.2110298
2020-03-31 21:00:00,1.2853788,0.05917178,0.37458006,0.1617332,0.8204869,0.27223614
2020-04-01 00:00:00,1.4536886,0.052284047,0.6326779,0.15393418,0.60714924,0.90681404
2020-04-01 03:00:00,1.5457083,0.053083092,0.33582336,0.122375526,0.08108041,1.8753936
2020-04-01 06:00:00,1.4711642,0.049408372,0.076668106,0.067292884,0.029159412,1.073952
2020-04-01 09:00:00,1.1346147,0.045710187,0.053720407,0.055854425,0.021834068,0.881216
2020-04-01 12:00:00,1.0410472,0.046103872,0.045355957,0.055663407,0.023192309,0.85545594
2020-04-01 15:00:00,1.0549277,0.04422201,0.05710649,0.058794167,0.028650092,1.1502298
2020-04-01 18:00:00,1.037847,0.04922078,0.09965183,0.07138379,0.031739537,1.3846562
2020-04-01 21:00:00,2.0099986,0.027309395,0.9061214,0.117195874,0.051939517,1.4797657
2020-04-02 00:00:00,2.7931268,0.021210862,0.20783709,0.09340362,0.07787284,1.1262419
2020-04-02 03:00:00,2.656768,0.019274436,0.30110472,0.09537357,0.049857717,0.6541846
2020-04-02 06:00:00,2.686621,0.018062962,0.38229334,0.10740637,0.023746328,0.3459496
2020-04-02 09:00:00,2.7753613,0.022140743,0.48050755,0.11906495,0.04198322,0.6730754
2020-04-02 12:00:00,2.4579458,0.035218444,0.5857668,0.13667901,0.23972426,0.69936585
2020-04-02 15:00:00,2.6018622,0.043599844,0.56691796,0.16421337,0.42145523,0.57692826
2020-04-02 18:00:00,2.4886503,0.049003057,0.5964269,0.16813315,0.6532631,0.3428198
2020-04-02 21:00:00,2.3500407,0.04463542,0.4543707,0.198696,0.6922604,0.23540205
2020-04-03 00:00:00,1.9228623,0.042838342,0.28257817,0.20492034,0.8877739,0.23218846
2020-04-03 03:00:00,1.2205002,0.052374817,0.21182969,0.18470636,0.94234365,0.3532851
2020-04-03 06:00:00,1.1757901,0.15229757,0.21457243,0.22916237,0.73997295,0.56663877
2020-04-03 09:00:00,1.5219114,0.19483994,0.27396807,0.27099395,0.5015428,0.9242646
2020-04-03 12:00:00,1.683578,0.23859881,0.3246334,0.36710522,0.44286406,1.0352484
2020-04-03 15:00:00,1.3641778,0.45038304,0.24888533,0.56299317,0.30364513,0.56253684
2020-04-03 18:00:00,1.1236398,0.4934692,0.16159932,0.50952214,0.2695756,0.15990406
2020-04-03 21:00:00,1.2892721,0.4138228,0.13939394,0.535913,0.30550343,0.117390625
2020-04-04 00:00:00,1.4557884,0.40028843,0.11578257,0.38488936,0.5991668,0.10458241
2020-04-04 03:00:00,1.8171246,0.34722787,0.116354756,0.3120718,0.89613193,0.11842755
2020-04-04 06:00:00,2.3887143,0.13219886,0.44125384,0.43035105,0.46324238,0.13556764
2020-04-04 09:00:00,2.4071186,0.028572826,0.9902095,0.37364778,0.12454643,0.25497907
2020-04-04 12:00:00,1.6100911,0.044293363,0.3008451,0.088636376,0.4827859,0.7122382
2020-04-04 15:00:00,0.86913353,0.047184635,0.08189368,0.07454041,0.6755553,0.14408918
2020-04-04 18:00:00,0.8148612,0.035028882,0.12406883,0.0828503,1.0024711,0.15378651
2020-04-04 21:00:00,0.801449,0.032500304,0.13548757,0.08922353,1.1561,0.1566689
2020-04-05 00:00:00,0.8722555,0.034134477,0.12529328,0.083499596,1.1548041,0.1790182
2020-04-05 03:00:00,1.2872815,0.033681843,0.114103556,0.07552668,1.1346322,0.14681666
2020-04-05 06:00:00,1.8505912,0.032709047,0.08588587,0.06408128,1.0753559,0.15271927
2020-04-05 09:00:00,1.4810038,0.03324022,0.09146088,0.06595135,1.1421677,0.14230965
2020-04-05 12:00:00,1.6882507,0.03931083,0.08498929,0.06318786,1.2093841,0.22384572
2020-04-05 15:00:00,1.4743903,0.42992908,0.08833262,0.055334065,0.98084545,0.39963296
2020-04-05 18:00:00,1.4606727,0.042539075,0.048615422,0.03444906,0.84006107,0.18205045
2020-04-05 21:00:00,0.90747833,0.047410235,0.059651997,0.04455668,1.6268647,0.12604228
2020-04-06 00:00:00,0.76382905,0.041126043,0.06776021,0.04950927,1.8710412,0.1133043
2020-04-06 03:00:00,0.8564174,0.0387273,0.06656961,0.04906023,1.5765725,0.11122019
2020-04-06 06:00:00,0.9409935,0.04539116,0.08148587,0.05920698,1.5429442,0.15752754
2020-04-06 09:00:00,1.1825694,0.047958117,0.08719202,0.06436696,1.4615239,0.25145546
2020-04-06 12:00:00,1.3542211,0.048378285,0.09833039,0.06765469,1.4817668,0.48135358
2020-04-06 15:00:00,1.4480865,0.057295155,0.12351816,0.07504136,1.0551428,0.70074457
2020-04-06 18:00:00,1.7105515,0.040978093,0.16531263,0.07799744,0.6158257,1.5210093
2020-04-06 21:00:00,1.5732816,0.043988116,0.25052384,0.06910528,0.18165894,2.5963159
2020-04-07 00:00:00,1.9802648,0.0443334,0.27391067,0.07405723,0.2909321,2.477951
2020-04-07 03:00:00,2.131539,0.04759057,0.15208237,0.09222963,0.37152165,1.6187601
2020-04-07 06:00:00,2.0962806,0.061882816,0.38873622,0.21610431,0.37451077,0.45790964
2020-04-07 09:00:00,2.2196467,0.058253065,0.39948624,0.26213542,0.33011952,0.33735257
2020-04-07 12:00:00,2.5168595,0.052334294,0.3982741,0.23344006,0.32598996,0.6410202
2020-04-07 15:00:00,2.802941,0.06088682,0.6575425,0.3908678,0.18062954,0.7406634
2020-04-07 18:00:00,2.9305851,0.06894225,0.7986848,0.5588892,0.093980245,0.5877189
2020-04-07 21:00:00,3.2435727,0.0955691,1.0468442,0.6536033,0.10104361,0.39987004
2020-04-08 00:00:00,3.1862142,0.10468421,1.3370278,0.56980294,0.085680604,0.49698266
2020-04-08 03:00:00,2.984318,0.05834752,1.1991765,0.2620336,0.066955976,0.34410912
2020-04-08 06:00:00,3.376371,0.055413466,0.96265775,0.264323,0.06453559,0.20439652
2020-04-08 09:00:00,2.9600291,0.06608433,0.25153247,0.18087237,0.33293846,0.86162686
2020-04-08 12:00:00,3.0156808,0.08620195,0.092373684,0.06417486,1.4518473,0.61612433
2020-04-08 15:00:00,1.4343061,0.6610633,0.05002874,0.032726284,1.952694,0.123304024
2020-04-08 18:00:00,1.6946317,0.16685535,0.0339414,0.025800014,2.4995997,0.083502084
2020-04-08 21:00:00,1.5335174,0.032115106,0.03354301,0.03065615,2.235165,0.08091393
2020-04-09 00:00:00,1.6232079,0.029970568,0.03572042,0.03215743,1.9710565,0.08068579
2020-04-09 03:00:00,1.7409002,0.030724144,0.03554417,0.03336625,1.9200114,0.08142946
2020-04-09 06:00:00,2.0570624,0.03326226,0.036109596,0.03214394,2.1940463,0.08651377
2020-04-09 09:00:00,3.8464327,0.03329518,0.04138394,0.027171383,2.4082737,0.11028964
2020-04-09 12:00:00,4.110181,0.036271717,0.04389627,0.02831112,2.1025033,0.121889055
2020-04-09 15:00:00,4.993538,0.048336655,0.09916777,0.0630689,1.4930246,0.38465428
2020-04-09 18:00:00,5.6907043,0.052953765,0.62143993,0.17694713,0.2566546,0.38904873
2020-04-09 21:00:00,4.700095,0.04553961,0.6003706,0.12613934,0.37125584,0.5791135
2020-04-10 00:00:00,4.7216454,0.043018077,0.54274076,0.11472437,0.31572512,0.6524665
2020-04-10 03:00:00,4.4124317,0.045322772,0.46046016,0.10376222,0.55155456,0.55152506
2020-04-10 06:00:00,3.9052918,0.045668975,0.38810852,0.10194921,1.0249989,0.2747241
2020-04-10 09:00:00,3.0521636,0.039426554,0.1478634,0.07348045,1.4201155,0.2591286
2020-04-10 12:00:00,3.6912165,0.027032372,0.04594598,0.029750906,1.7653166,0.4790175
2020-04-10 15:00:00,2.558089,0.04873961,0.060194194,0.035677012,2.2986403,0.14763968
2020-04-10 18:00:00,2.7722795,0.04562792,0.06380876,0.038055733,2.0921986,0.18319677
2020-04-10 21:00:00,2.5926387,0.035657823,0.045530718,0.028359938,1.8544596,0.119455
2020-04-11 00:00:00,3.050891,0.0222459,0.033508305,0.022116346,1.899117,0.097644635
2020-04-11 03:00:00,3.558013,0.021146245,0.036652803,0.024151389,2.065286,0.11463484
2020-04-11 06:00:00,4.1146083,0.018680634,0.033979237,0.022207992,1.8420146,0.105834045
2020-04-11 09:00:00,4.1483808,0.025159072,0.0371088,0.025792625,1.8864897,0.11143437
2020-04-11 12:00:00,4.308646,0.041582767,0.29668128,0.087632485,0.76582116,0.3317464
2020-04-11 15:00:00,4.264235,0.05073331,0.38050863,0.14693846,0.04543819,0.10167131
2020-04-11 18:00:00,2.6205513,0.06659411,0.15106758,0.15810269,0.34227973,0.30240592
2020-04-11 21:00:00,2.5346642,0.046654433,0.06354177,0.04493353,1.4301181,0.25104123
2020-04-12 00:00:00,3.3743784,0.044514872,0.21363378,0.08834027,0.95887816,0.55191606
2020-04-12 03:00:00,3.1738942,0.07792594,1.1756375,0.3745971,0.15031897,0.9542301
2020-04-12 06:00:00,3.0254781,0.0948077,2.2099783,0.49799162,0.05111616,0.8013512
2020-04-12 09:00:00,3.0564823,0.09450243,2.525872,0.44441894,0.056773666,0.6239536
2020-04-12 12:00:00,3.1298354,0.09252271,2.547631,0.39963514,0.060610216,0.5841166
2020-04-12 15:00:00,3.2698734,0.09089331,2.5526886,0.39066893,0.059892464,0.5870681
2020-04-12 18:00:00,3.3576016,0.094499476,2.5459194,0.42630324,0.055914596,0.5991377
2020-04-12 21:00:00,3.3226855,0.0964644,2.4040442,0.48449916,0.05435197,0.6003708
2020-04-13 00:00:00,3.2512407,0.0921121,1.9554819,0.5172544,0.04814128,0.7437973
2020-04-13 03:00:00,3.4384158,0.07556178,1.0337771,0.37162545,0.07273194,0.9364861
2020-04-13 06:00:00,4.4019804,0.04908491,0.28891012,0.1255375,0.5134168,0.5864517
2020-04-13 09:00:00,3.949769,0.45629886,0.06310406,0.035490777,1.1370517,0.26230255
2020-04-13 12:00:00,3.3006809,0.9544388,0.050707873,0.036723386,1.1872164,0.19239034
2020-04-13 15:00:00,3.3468375,1.2530802,0.10935356,0.13134864,0.45440224,0.27128166
2020-04-13 18:00:00,3.0007472,1.1812217,0.19954339,0.12931606,0.05873803,0.1574562
2020-04-13 21:00:00,3.4410613,1.3504618,0.20715192,0.12010017,0.21147846,0.15205461
2020-04-14 00:00:00,3.7801955,1.1000471,0.15100205,0.1043445,0.31485385,0.24148183
2020-04-14 03:00:00,3.514487,0.86254233,0.11549457,0.20893751,0.52114344,0.2595502
2020-04-14 06:00:00,3.2495685,0.749604,0.116190806,0.46212256,0.8055157,0.17794968
2020-04-14 09:00:00,3.2512243,0.70665914,0.12010918,0.57405925,0.66635036,0.20966564
2020-04-14 12:00:00,4.2059507,0.45615423,0.34176278,1.2162656,0.1128945,0.17039444
2020-04-14 15:00:00,4.711446,0.06313873,0.34788296,1.843442,0.05931443,0.18144776
2020-04-14 18:00:00,4.368481,0.033272367,0.26278767,1.6975203,0.07565865,0.22538006
2020-04-14 21:00:00,3.9130502,0.04277306,0.23767635,2.1173084,0.10711326,0.18876635
2020-04-15 00:00:00,3.5337782,0.038487285,0.13736337,2.406726,0.15132673,0.25110465
2020-04-15 03:00:00,2.6706126,0.49500355,0.068590924,1.6878077,0.13565466,0.21550213
2020-04-15 06:00:00,1.2384714,0.7078553,0.036884096,1.7191094,0.2569023,0.17659326
2020-04-15 09:00:00,1.3098264,0.2995446,0.028552707,1.9197539,0.2819848,0.17480952
2020-04-15 12:00:00,1.7010362,0.15181446,0.031537667,2.212217,0.27466962,0.18323544
2020-04-15 15:00:00,1.97225,0.12129826,0.045870658,2.020054,0.15691979,0.11996394
2020-04-15 18:00:00,2.2875473,0.124427475,0.06345569,1.7132648,0.12844957,0.111748815
2020-04-15 21:00:00,2.596379,0.11075425,0.08020144,1.7152934,0.116537884,0.103264086
2020-04-16 00:00:00,2.3883178,0.10995305,0.06909009,1.8414484,0.121132605,0.09020046
2020-04-16 03:00:00,0.7443013,0.0742123,0.028070047,2.7461288,0.10844728,0.08608291
2020-04-16 06:00:00,0.40164575,0.28678134,0.022729168,1.8893751,0.06723777,0.058934797
2020-04-16 09:00:00,0.2814104,0.45460543,0.021038827,1.2806988,0.051314656,0.04692024
2020-04-16 12:00:00,0.26874083,0.48301944,0.022556162,0.7892695,0.07862843,0.0589858
2020-04-16 15:00:00,0.30191058,1.322122,0.020044267,0.3191123,0.2574508,0.052331787
2020-04-16 18:00:00,0.34108123,1.455113,0.02760278,0.54579777,0.17980802,0.064983495
2020-04-16 21:00:00,2.5934064,0.5341204,0.10535628,1.582448,0.13841546,0.15194222
2020-04-17 00:00:00,4.0848627,0.18223384,0.18160537,1.0264904,0.13323322,0.25547794
2020-04-17 03:00:00,3.5608356,0.103792824,0.1625398,1.0366986,0.11156248,0.24512164
2020-04-17 06:00:00,1.7501469,0.14146504,0.09863463,1.0670002,0.119326815,0.16113123
2020-04-17 09:00:00,1.7126492,0.1545572,0.07602635,0.90777713,0.12956755,0.1537078
2020-04-17 12:00:00,2.1492207,0.23524867,0.082254864,1.0559354,0.13925593,0.1660573
2020-04-17 15:00:00,1.9288285,0.28566584,0.08435567,1.0604713,0.12512994,0.15305617
2020-04-17 18:00:00,2.0477982,0.29597974,0.08941883,1.2085364,0.11727681,0.14961995
2020-04-17 21:00:00,2.0651934,0.3208952,0.08980954,1.4351578,0.118906766,0.13619454
2020-04-18 00:00:00,3.5984576,0.43173876,0.11359874,1.409161,0.13044631,0.16399488
2020-04-18 03:00:00,3.7856092,0.9695074,0.10437172,1.336861,0.14807439,0.14665559
2020-04-18 06:00:00,2.3944178,2.2199411,0.08419791,1.0789633,0.14701104,0.12384034
2020-04-18 09:00:00,1.0599684,2.7192824,0.026426094,1.6285391,0.084507614,0.057838324
2020-04-18 12:00:00,0.7701542,2.4626706,0.03734928,0.9339532,0.1350638,0.07448811
2020-04-18 15:00:00,0.30265912,2.43094,0.011667929,0.031213991,0.44366202,0.04059085
2020-04-18 18:00:00,0.35851008,3.1493602,0.011500685,0.009786186,0.33948937,0.035234403
2020-04-18 21:00:00,0.31729028,2.2483687,0.010372315,0.008849255,0.2312547,0.036492504
2020-04-19 00:00:00,0.24247469,2.3008342,0.010822361,0.0090910485,0.20591813,0.033985063
