time,a,b,c
2020-01-12 18:00:00,4.434666,0.104148954,0.03493933
2020-01-12 21:00:00,5.262074,0.114633806,0.037394706
2020-01-13 00:00:00,5.2348986,0.12167837,0.044593878
2020-01-13 03:00:00,4.932578,0.12719068,0.15073068
2020-01-13 06:00:00,4.6122956,0.124909796,0.33910218
2020-01-13 09:00:00,3.590395,0.11950906,0.55371577
2020-01-13 12:00:00,2.7960653,0.11387514,0.81892455
2020-01-13 15:00:00,2.6801238,0.11864322,1.0957524
2020-01-13 18:00:00,2.6697977,0.11870646,2.0676272
2020-01-13 21:00:00,2.3687675,0.122343995,2.304463
2020-01-14 00:00:00,2.398051,0.12739234,2.0672119
2020-01-14 03:00:00,2.5345242,0.1282166,1.996222
2020-01-14 06:00:00,2.7275634,0.12732546,1.692799
2020-01-14 09:00:00,2.82673,0.12317608,1.5527502
2020-01-14 12:00:00,2.7402875,0.12547946,1.5494969
2020-01-14 15:00:00,2.9636889,0.120122686,1.5872029
2020-01-14 18:00:00,3.5668879,0.11721724,1.6624734
2020-01-14 21:00:00,4.1759024,0.10781838,2.265738
2020-01-15 00:00:00,4.2802186,0.10280245,2.879911
2020-01-15 03:00:00,3.8818464,0.092235744,2.4743328
2020-01-15 06:00:00,3.7537339,0.079806335,2.0478003
2020-01-15 09:00:00,3.3520205,0.074369594,2.0709515
2020-01-15 12:00:00,3.9825938,0.08145306,2.90874
2020-01-15 15:00:00,1.5559422,0.059757736,1.7975522
2020-01-15 18:00:00,1.0486547,0.082256876,2.1686907
2020-01-15 21:00:00,1.2767247,0.10607464,1.653665
2020-01-16 00:00:00,1.5614412,0.1472824,1.219578
2020-01-16 03:00:00,1.7508959,0.14341567,1.0943241
2020-01-16 06:00:00,2.1181235,0.1207803,1.1511405
2020-01-16 09:00:00,2.6173444,0.10955594,1.3471336
2020-01-16 12:00:00,3.702208,0.0957379,1.7412161
2020-01-16 15:00:00,3.996364,0.09382382,1.9613013
2020-01-16 18:00:00,4.402714,0.084454775,1.9457556
2020-01-16 21:00:00,3.7400298,0.080843754,2.2971833
2020-01-17 00:00:00,3.9971733,0.097138144,2.184608
2020-01-17 03:00:00,4.045729,0.08207879,1.3371298
2020-01-17 06:00:00,3.393541,0.101623155,1.2550381
2020-01-17 09:00:00,2.6313674,0.10298863,1.5067618
2020-01-17 12:00:00,3.1309597,0.08670075,0.69033617
2020-01-17 15:00:00,3.327222,0.08287573,0.5676031
2020-01-17 18:00:00,3.3078458,0.08004114,0.5092343
2020-01-17 21:00:00,2.643699,0.066823505,0.29357633
2020-01-18 00:00:00,2.2509043,0.056648254,0.20777099
2020-01-18 03:00:00,1.9812064,0.053577926,0.20055325
2020-01-18 06:00:00,1.8911185,0.060946558,0.22226575
2020-01-18 09:00:00,1.9280255,0.06019942,0.2702454
2020-01-18 12:00:00,2.2118526,0.17545106,0.21544366
2020-01-18 15:00:00,1.8982576,0.7110838,0.11944784
2020-01-18 18:00:00,1.7355762,0.7384053,0.09594904
2020-01-18 21:00:00,1.7124767,0.72528636,0.10689541
2020-01-19 00:00:00,1.64361,0.77563816,0.12011332
2020-01-19 03:00:00,1.6222892,0.9709802,0.11009501
2020-01-19 06:00:00,1.6613138,1.2175262,0.09421223
2020-01-19 09:00:00,1.9947144,1.3518679,0.09473805
2020-01-19 12:00:00,2.3626258,1.2859015,0.10509164
2020-01-19 15:00:00,2.8042583,1.1140983,0.099403344
2020-01-19 18:00:00,3.891424,0.15186484,1.6765453
2020-01-19 21:00:00,4.1279697,0.060345337,1.908911
2020-01-20 00:00:00,4.93135,0.064712524,0.76290274
2020-01-20 03:00:00,4.240554,0.061651118,0.53958285
2020-01-20 06:00:00,4.3920984,0.087683514,0.9383356
2020-01-20 09:00:00,4.036278,0.08596063,1.1196325
2020-01-20 12:00:00,3.6488645,0.092466906,1.239464
2020-01-20 15:00:00,3.8420765,0.09199834,1.8321754
2020-01-20 18:00:00,3.7919278,0.09393425,2.0879083
2020-01-20 21:00:00,3.8336747,0.09940975,2.2544167
2020-01-21 00:00:00,3.8056931,0.095794566,1.9135518
2020-01-21 03:00:00,4.8409286,0.08033578,2.0121813
2020-01-21 06:00:00,5.107791,0.08489061,1.8238295
2020-01-21 09:00:00,4.1404,0.08158095,1.3877916
2020-01-21 12:00:00,4.002875,0.08300147,1.2051353
2020-01-21 15:00:00,4.097528,0.06803985,0.74418664
2020-01-21 18:00:00,3.6687121,0.065486595,0.5757297
2020-01-21 21:00:00,3.328076,0.048879515,0.4105767
2020-01-22 00:00:00,2.8380096,0.0443908,0.347544
2020-01-22 03:00:00,2.5540507,0.046579633,0.32420996
2020-01-22 06:00:00,2.6202242,0.047443397,0.3243658
2020-01-22 09:00:00,2.0799606,0.046714053,0.30302462
2020-01-22 12:00:00,1.9409744,0.049042284,0.2838446
2020-01-22 15:00:00,2.1620624,0.048392452,0.35591877
2020-01-22 18:00:00,2.3469563,0.03924699,0.30004013
2020-01-22 21:00:00,2.403352,0.037352487,0.28099978
2020-01-23 00:00:00,2.5254827,0.03401786,0.2403084
2020-01-23 03:00:00,2.757429,0.031894717,0.21686786
2020-01-23 06:00:00,2.4452884,0.030780058,0.20354551
2020-01-23 09:00:00,2.4475121,0.03207941,0.21766442
2020-01-23 12:00:00,2.7743876,0.039526075,0.26420563
2020-01-23 15:00:00,2.5978148,0.044954468,0.20860589
2020-01-23 18:00:00,2.7570057,0.04557222,0.20027359
2020-01-23 21:00:00,3.0541122,0.048489943,0.2138851
2020-01-24 00:00:00,3.1546383,0.052805424,0.2103858
2020-01-24 03:00:00,2.9810631,0.06848767,0.17075916
2020-01-24 06:00:00,2.6389716,0.073636726,0.1515558
2020-01-24 09:00:00,2.4298558,0.050414924,0.09380609
2020-01-24 12:00:00,2.5009103,0.056554824,0.075900964
2020-01-24 15:00:00,2.789623,0.07574223,0.10148845
2020-01-24 18:00:00,3.5248275,0.05892591,0.19016464
2020-01-24 21:00:00,4.4586124,0.05651807,0.21111384
2020-01-25 00:00:00,4.8285093,0.059623633,0.2011522
2020-01-25 03:00:00,4.9846845,0.067063004,0.18333563
2020-01-25 06:00:00,4.8340583,0.07360226,0.18091036
2020-01-25 09:00:00,3.971901,0.061771106,0.19894399
2020-01-25 12:00:00,4.009628,0.059136193,0.19041468
2020-01-25 15:00:00,3.4995172,0.065087914,0.19017652
2020-01-25 18:00:00,3.0201285,0.062237114,0.16150038
2020-01-25 21:00:00,2.516321,0.06736928,0.115003616
2020-01-26 00:00:00,2.43261,0.059568807,0.118049905
2020-01-26 03:00:00,2.355552,0.061400834,0.11423683
2020-01-26 06:00:00,2.4962118,0.074736096,0.080028385
2020-01-26 09:00:00,3.1549907,0.06829666,0.13703704
2020-01-26 12:00:00,3.2082057,0.065924816,0.17159067
2020-01-26 15:00:00,2.8802817,0.09259426,0.13139312
2020-01-26 18:00:00,2.5785763,0.06109534,0.13766602
2020-01-26 21:00:00,2.4455202,0.05079429,0.10855556
2020-01-27 00:00:00,3.5225363,0.056948375,0.10663224
2020-01-27 03:00:00,3.266035,0.063934274,0.104121774
2020-01-27 06:00:00,3.7938228,0.06529488,0.11580772
2020-01-27 09:00:00,4.5619783,0.62298447,0.23006257
2020-01-27 12:00:00,3.751148,0.606532,0.3634742
2020-01-27 15:00:00,4.018891,0.23647644,0.3436464
2020-01-27 18:00:00,4.647109,0.188558,0.36722678
2020-01-27 21:00:00,4.6898766,0.18008985,0.42593163
2020-01-28 00:00:00,4.681319,0.19835515,0.42176864
2020-01-28 03:00:00,4.8220453,0.19499962,0.40820333
2020-01-28 06:00:00,5.1380744,0.18649253,0.40405422
2020-01-28 09:00:00,5.502573,0.16408518,0.39971468
2020-01-28 12:00:00,5.944356,0.15194477,0.36851195
2020-01-28 15:00:00,6.2848253,0.19049157,0.3308416
2020-01-28 18:00:00,6.2244,0.19218352,0.30832863
2020-01-28 21:00:00,6.159768,0.24764448,0.30932987
2020-01-29 00:00:00,6.460257,0.50476617,0.32129118
2020-01-29 03:00:00,7.5861535,0.64085317,0.2450996
2020-01-29 06:00:00,8.921676,0.19345923,0.41426265
2020-01-29 09:00:00,6.327301,0.07761758,2.251633
2020-01-29 12:00:00,5.3599553,0.06969762,2.3403268
2020-01-29 15:00:00,4.9574523,0.07611459,2.1483
2020-01-29 18:00:00,4.7363977,0.32480484,1.6844376
2020-01-29 21:00:00,3.9054358,1.2404886,0.86704373
2020-01-30 00:00:00,6.5342755,0.7987745,0.55408406
2020-01-30 03:00:00,3.4379208,0.7705951,0.17281829
2020-01-30 06:00:00,3.4333854,0.555413,0.23012985
2020-01-30 09:00:00,8.734203,0.31579626,0.78461677
2020-01-30 12:00:00,6.718771,0.22899148,0.38314518
2020-01-30 15:00:00,6.2845874,0.3570517,0.32069406
2020-01-30 18:00:00,7.3551702,0.25799182,0.32036266
2020-01-30 21:00:00,7.665621,0.19741276,0.5421674
2020-01-31 00:00:00,7.8508205,0.19222853,0.58054316
2020-01-31 03:00:00,8.255115,0.205891,0.38891858
2020-01-31 06:00:00,8.339901,0.32752222,0.2735334
2020-01-31 09:00:00,6.8789616,0.2839491,0.3760015
2020-01-31 12:00:00,5.448243,0.14983189,1.2354343
2020-01-31 15:00:00,2.5553322,0.111647286,1.9526366
2020-01-31 18:00:00,1.8167013,0.10747341,1.8874264
2020-01-31 21:00:00,2.0520904,0.103611626,1.7073082
2020-02-01 00:00:00,2.8330266,0.09984377,1.5028603
2020-02-01 03:00:00,5.048925,0.22293542,0.8948101
2020-02-01 06:00:00,4.777493,0.1245766,0.55148834
2020-02-01 09:00:00,4.1575212,0.11169182,0.54169184
2020-02-01 12:00:00,4.6132174,0.14972281,0.23530152
2020-02-01 15:00:00,4.7259183,0.21845189,0.15933427
2020-02-01 18:00:00,4.617498,0.22196329,0.22613621
2020-02-01 21:00:00,4.427533,0.33257893,0.29655412
2020-02-02 00:00:00,3.5367367,0.8081887,0.25564033
2020-02-02 03:00:00,2.9344635,1.1592386,0.20604931
2020-02-02 06:00:00,2.960683,0.97146726,0.21873525
2020-02-02 09:00:00,2.8690588,0.8023306,0.2342168
2020-02-02 12:00:00,2.6072814,0.9294688,0.1955893
2020-02-02 15:00:00,2.4618063,1.0442467,0.14767411
2020-02-02 18:00:00,2.6970184,0.9827922,0.15418229
2020-02-02 21:00:00,3.101981,0.7260945,0.24752407
2020-02-03 00:00:00,3.6389873,0.5604323,0.29260966
2020-02-03 03:00:00,4.885076,0.18918951,0.3295698
2020-02-03 06:00:00,2.5595548,0.13247241,0.87399477
2020-02-03 09:00:00,1.2248768,0.13634652,1.0110725
2020-02-03 12:00:00,0.9291979,0.12715319,2.3713243
2020-02-03 15:00:00,1.0464464,0.19396909,2.6356683
2020-02-03 18:00:00,1.0056745,0.1339731,3.3903496
2020-02-03 21:00:00,0.83391964,0.15189898,2.761096
2020-02-04 00:00:00,0.7804219,0.16352032,2.2526677
2020-02-04 03:00:00,0.8210655,0.1718132,1.9183061
2020-02-04 06:00:00,0.97463244,0.17551778,2.0292032
2020-02-04 09:00:00,1.445144,0.2073426,1.6168218
2020-02-04 12:00:00,2.0501087,0.23742294,1.6933597
2020-02-04 15:00:00,2.509199,0.16074374,1.7308476
2020-02-04 18:00:00,2.9668164,0.15448283,1.3490913
2020-02-04 21:00:00,2.3917098,0.12076169,0.6086386
2020-02-05 00:00:00,2.3349166,0.09733533,1.022363
2020-02-05 03:00:00,2.0560756,0.11224666,1.6315409
2020-02-05 06:00:00,1.1666858,0.1082877,0.8589264
2020-02-05 09:00:00,1.5196693,0.11563315,1.2585548
2020-02-05 12:00:00,1.8547897,0.12505698,2.2186444
2020-02-05 15:00:00,1.2492274,0.14467107,1.5514234
2020-02-05 18:00:00,1.1074557,0.12268276,1.7218854
2020-02-05 21:00:00,1.2513642,0.13475963,1.6255146
2020-02-06 00:00:00,1.5027213,0.13981271,0.8759718
2020-02-06 03:00:00,1.9236406,0.12987044,0.80886376
2020-02-06 06:00:00,2.025976,0.15874577,1.3407586
2020-02-06 09:00:00,1.5377682,0.15576622,0.9454211
2020-02-06 12:00:00,1.7745414,0.12590791,0.9705416
2020-02-06 15:00:00,2.2226892,0.12422103,1.2011986
2020-02-06 18:00:00,2.819341,0.12310386,1.2034975
2020-02-06 21:00:00,3.326183,0.1164568,1.4321872
2020-02-07 00:00:00,3.0625622,0.10883427,1.500518
2020-02-07 03:00:00,2.2806785,0.1052427,1.6223061
2020-02-07 06:00:00,2.4181142,0.10761087,2.1817865
2020-02-07 09:00:00,2.7807713,0.10672331,2.5108268
2020-02-07 12:00:00,3.0335217,0.10869577,2.7708924
2020-02-07 15:00:00,3.1922784,0.10950578,2.9903922
2020-02-07 18:00:00,2.789771,0.11078474,3.098855
2020-02-07 21:00:00,2.5433826,0.10926139,3.1468208
2020-02-08 00:00:00,2.4410577,0.11115205,3.1798327
2020-02-08 03:00:00,2.6506665,0.10821777,3.5552676
2020-02-08 06:00:00,2.8907971,0.10042099,3.5346265
2020-02-08 09:00:00,3.3606143,0.093405224,2.0752628
2020-02-08 12:00:00,2.4164681,0.11792544,1.5249245
2020-02-08 15:00:00,1.8225055,0.12493009,1.1569568
2020-02-08 18:00:00,3.3169217,0.115681924,0.61521214
2020-02-08 21:00:00,3.700528,0.08261032,0.5692709
2020-02-09 00:00:00,3.631269,0.07753787,0.40662616
2020-02-09 03:00:00,4.022611,0.07496819,0.55381554
2020-02-09 06:00:00,3.6111715,0.077503055,1.0765892
2020-02-09 09:00:00,3.961282,0.07617078,1.1966579
2020-02-09 12:00:00,3.895853,0.077963956,0.7799056
2020-02-09 15:00:00,3.577999,0.08321341,0.37781778
2020-02-09 18:00:00,3.2846808,0.08524232,0.4440878
2020-02-09 21:00:00,2.7326148,0.07724376,0.91069835
2020-02-10 00:00:00,1.9605346,0.07513555,1.5397865
2020-02-10 03:00:00,1.5362103,0.0761544,1.9960996
2020-02-10 06:00:00,2.015671,0.085637346,3.0456324
2020-02-10 09:00:00,1.6920204,0.08194477,2.9376872
2020-02-10 12:00:00,2.360454,0.07685902,1.91153
2020-02-10 15:00:00,3.245162,0.07382066,1.2640214
2020-02-10 18:00:00,3.1167338,0.06933122,0.5048941
2020-02-10 21:00:00,3.9243011,0.067867756,0.39144
2020-02-11 00:00:00,3.8999865,0.05898304,0.2144514
2020-02-11 03:00:00,3.7047658,0.0708379,0.15749863
2020-02-11 06:00:00,4.0204062,0.0640585,0.19916987
2020-02-11 09:00:00,3.965588,0.060422886,0.21104875
2020-02-11 12:00:00,3.1325724,0.06459596,0.21835914
2020-02-11 15:00:00,3.4915535,0.07076619,0.20629779
2020-02-11 18:00:00,4.329814,0.06767178,0.19240865
2020-02-11 21:00:00,4.344801,0.06923835,0.20112956
2020-02-12 00:00:00,3.9207232,0.05657525,0.19985622
2020-02-12 03:00:00,3.632924,0.055657282,0.22657883
2020-02-12 06:00:00,4.4203105,0.056969,0.15171984
2020-02-12 09:00:00,3.735822,0.05220387,0.09049647
2020-02-12 12:00:00,2.6832755,0.034523066,0.06235461
2020-02-12 15:00:00,2.4807181,0.039958086,0.08915164
2020-02-12 18:00:00,2.297654,0.048988402,0.089831896
2020-02-12 21:00:00,1.9467564,0.05386145,0.16842979
2020-02-13 00:00:00,2.0598004,0.068238564,0.267021
2020-02-13 03:00:00,2.1991463,0.073410966,0.40335315
2020-02-13 06:00:00,2.5253465,0.07068535,0.51450163
2020-02-13 09:00:00,2.69504,0.14324988,0.527375
2020-02-13 12:00:00,2.8766508,0.20022014,0.50447404
2020-02-13 15:00:00,4.2839823,0.17864233,0.4799443
2020-02-13 18:00:00,3.8130586,0.07436078,0.43019015
2020-02-13 21:00:00,4.147742,0.06457302,0.31458625
2020-02-14 00:00:00,2.6505704,0.0842676,1.7939404
2020-02-14 03:00:00,1.1781424,0.09532491,3.3965864
2020-02-14 06:00:00,1.4415685,0.11566173,3.5973544
2020-02-14 09:00:00,2.255502,0.13044105,3.0224702
2020-02-14 12:00:00,2.1668277,0.11964345,3.0338473
2020-02-14 15:00:00,1.8369323,0.09536737,3.046175
2020-02-14 18:00:00,2.5150347,0.08191129,2.6312773
2020-02-14 21:00:00,4.8487267,0.055003427,0.5468762
2020-02-15 00:00:00,4.229597,0.051204335,0.29344153
2020-02-15 03:00:00,4.4292274,0.060378447,0.47974497
2020-02-15 06:00:00,4.0188885,0.13385426,0.43280622
2020-02-15 09:00:00,3.8672676,0.20422871,0.28191948
2020-02-15 12:00:00,3.4335878,0.26666024,0.2534671
2020-02-15 15:00:00,2.7035232,0.30822486,0.28423133
2020-02-15 18:00:00,2.6782355,0.5899503,0.18095101
2020-02-15 21:00:00,2.9742224,0.82483333,0.17086549
2020-02-16 00:00:00,4.339625,0.6321718,0.1540794
2020-02-16 03:00:00,3.611556,0.91168797,0.14631867
2020-02-16 06:00:00,3.0640173,0.6669485,0.3684995
2020-02-16 09:00:00,2.814602,0.48469326,0.5284687
2020-02-16 12:00:00,2.8617344,0.41036782,0.6704247
2020-02-16 15:00:00,3.163654,0.4562625,0.9874274
2020-02-16 18:00:00,3.842976,0.4240958,0.6691346
2020-02-16 21:00:00,3.57521,0.34073845,0.5586956
2020-02-17 00:00:00,3.4551353,0.32319483,0.34727275
2020-02-17 03:00:00,3.7058473,0.25986132,0.18743855
2020-02-17 06:00:00,4.0191216,0.22106977,0.22258969
2020-02-17 09:00:00,4.2741785,0.21758017,0.22166117
2020-02-17 12:00:00,4.0862246,0.28384852,0.21505861
2020-02-17 15:00:00,4.2772374,0.615979,0.1634125
2020-02-17 18:00:00,4.35752,0.7780377,0.18489467
2020-02-17 21:00:00,4.593061,0.70305336,0.18728217
2020-02-18 00:00:00,5.002797,0.57615334,0.18302576
2020-02-18 03:00:00,5.089674,0.4324596,0.20546313
2020-02-18 06:00:00,5.597,0.27114928,0.27502665
2020-02-18 09:00:00,6.423363,0.15005113,0.4497893
2020-02-18 12:00:00,6.7598825,0.09476032,1.0863448
2020-02-18 15:00:00,5.4647017,0.13583757,3.3971486
2020-02-18 18:00:00,4.6238713,0.25167954,2.255074
2020-02-18 21:00:00,4.0745234,0.25258204,2.3563213
2020-02-19 00:00:00,3.6433043,0.19998546,2.5000682
2020-02-19 03:00:00,2.7628293,0.15367103,2.648773
2020-02-19 06:00:00,2.116148,0.13587837,2.3811169
2020-02-19 09:00:00,0.9789161,0.10122527,1.8916491
2020-02-19 12:00:00,0.8092542,0.096534014,1.8191252
2020-02-19 15:00:00,0.8601014,0.098101504,1.6202539
2020-02-19 18:00:00,0.8269038,0.099518,1.3009964
2020-02-19 21:00:00,0.88015354,0.09498829,1.1709702
2020-02-20 00:00:00,0.9199834,0.0891675,1.3034179
2020-02-20 03:00:00,0.90000373,0.08201849,1.4064627
2020-02-20 06:00:00,0.890127,0.08499836,1.553905
2020-02-20 09:00:00,0.8769911,0.08299553,1.7390405
2020-02-20 12:00:00,1.4327548,0.11276929,1.4423677
2020-02-20 15:00:00,3.3120704,0.23018344,1.9967934
2020-02-20 18:00:00,2.24752,0.29602447,1.422031
2020-02-20 21:00:00,1.7022232,0.27557403,0.8858682
2020-02-21 00:00:00,1.4033211,0.24553879,0.8770764
2020-02-21 03:00:00,1.6244495,0.24183759,1.4468632
2020-02-21 06:00:00,3.0122492,0.27560493,1.6711905
2020-02-21 09:00:00,2.999061,0.27234334,1.665446
2020-02-21 12:00:00,2.883679,0.2816769,1.5809693
2020-02-21 15:00:00,2.8313303,0.29033855,1.5744399
2020-02-21 18:00:00,2.6344383,0.30427822,1.5242196
2020-02-21 21:00:00,2.558252,0.31400043,1.3633841
2020-02-22 00:00:00,2.6452973,0.3100724,1.2718749
2020-02-22 03:00:00,2.5356333,0.31635013,1.3362232
2020-02-22 06:00:00,2.5379596,0.31731486,1.3835303
2020-02-22 09:00:00,2.6334767,0.2767122,1.254741
2020-02-22 12:00:00,2.1378937,0.2600287,1.2587315
2020-02-22 15:00:00,4.161776,0.22947364,1.4561275
2020-02-22 18:00:00,3.410784,0.1721949,2.6017568
2020-02-22 21:00:00,2.4881964,0.15797824,3.6916409
2020-02-23 00:00:00,2.260453,0.23340921,1.7259947
2020-02-23 03:00:00,2.5194728,0.2369829,2.2621732
2020-02-23 06:00:00,2.6869054,0.24327435,2.258231
2020-02-23 09:00:00,2.1064107,0.24996193,1.602012
2020-02-23 12:00:00,1.5512586,0.20498233,2.060999
2020-02-23 15:00:00,1.3915094,0.15207955,2.8364475
2020-02-23 18:00:00,1.4766519,0.13943966,2.3738387
2020-02-23 21:00:00,1.4922197,0.08257479,2.3119044
2020-02-24 00:00:00,2.4758189,0.08090308,1.8956131
2020-02-24 03:00:00,2.2438664,0.0824166,1.6266574
2020-02-24 06:00:00,2.3853846,0.097771086,1.4726653
2020-02-24 09:00:00,1.8898474,0.10737103,1.3901546
2020-02-24 12:00:00,1.743912,0.11947043,1.3718908
2020-02-24 15:00:00,1.7621444,0.13395484,1.5151418
2020-02-24 18:00:00,1.9203376,0.145739,1.4363511
2020-02-24 21:00:00,1.9174106,0.14753723,1.3876842
2020-02-25 00:00:00,1.9691415,0.14572279,1.1472832
2020-02-25 03:00:00,2.282774,0.14555903,0.95850927
2020-02-25 06:00:00,1.7833288,0.16368671,0.923066
2020-02-25 09:00:00,1.5035179,0.1505559,0.67448545
2020-02-25 12:00:00,1.6230062,0.14286831,0.6185343
2020-02-25 15:00:00,1.573806,0.14457041,0.6683931
2020-02-25 18:00:00,1.6340055,0.14401348,0.55464405
2020-02-25 21:00:00,1.5304554,0.13480903,0.442362
2020-02-26 00:00:00,1.7815918,0.10583452,0.45220348
2020-02-26 03:00:00,1.9543719,0.111233786,0.4800993
2020-02-26 06:00:00,2.0898082,0.11199295,0.9558164
2020-02-26 09:00:00,1.835478,0.07934699,1.5982568
2020-02-26 12:00:00,1.8501822,0.07564681,1.6805481
2020-02-26 15:00:00,2.2507715,0.08007257,1.4539063
2020-02-26 18:00:00,3.0218983,0.07787712,1.6297168
2020-02-26 21:00:00,5.1746497,0.07673402,0.9978678
2020-02-27 00:00:00,5.835576,0.040737428,0.28822228
2020-02-27 03:00:00,8.679409,0.026780441,0.024759077
2020-02-27 06:00:00,9.785687,0.014602286,0.031214427
2020-02-27 09:00:00,10.0871,0.012340807,0.08496007
2020-02-27 12:00:00,9.789748,0.018041227,0.20406665
2020-02-27 15:00:00,8.045078,0.030493444,0.48887113
2020-02-27 18:00:00,7.5759106,0.03496985,0.49400154
2020-02-27 21:00:00,7.1348343,0.036753323,0.47744897
2020-02-28 00:00:00,7.279424,0.05177491,0.37569922
2020-02-28 03:00:00,8.281082,0.075699456,0.5533255
2020-02-28 06:00:00,8.442726,0.05573298,0.5270552
2020-02-28 09:00:00,7.368227,0.049981974,0.48322648
2020-02-28 12:00:00,6.8842545,0.045044918,0.47152862
2020-02-28 15:00:00,6.683074,0.039916646,0.4196008
2020-02-28 18:00:00,6.5080695,0.038689233,0.39665145
2020-02-28 21:00:00,6.9107375,0.040357135,0.39000243
2020-02-29 00:00:00,7.5573335,0.04312926,0.41258165
2020-02-29 03:00:00,8.214533,0.043025296,0.431479
2020-02-29 06:00:00,8.538234,0.04635114,0.38382256
2020-02-29 09:00:00,7.8821435,0.052232724,0.31452695
2020-02-29 12:00:00,7.7412686,0.049523633,0.25417656
2020-02-29 15:00:00,7.500152,0.055483084,0.28103745
2020-02-29 18:00:00,7.092679,0.049174733,0.26109362
2020-02-29 21:00:00,7.3099403,0.04310365,0.24388783
2020-03-01 00:00:00,6.686845,0.04113346,0.2220869
2020-03-01 03:00:00,6.5664597,0.044178907,0.26782167
2020-03-01 06:00:00,6.5373325,0.05284558,0.38984418
2020-03-01 09:00:00,5.5792737,0.12755603,0.3258819
2020-03-01 12:00:00,5.5166345,0.20996635,0.28424788
2020-03-01 15:00:00,5.724277,0.29380202,0.2864095
2020-03-01 18:00:00,5.8392916,0.22582902,0.2616081
2020-03-01 21:00:00,5.631968,0.084827036,0.3302669
2020-03-02 00:00:00,6.209473,0.055908334,0.42665115
2020-03-02 03:00:00,4.4946632,0.055779047,0.3221894
2020-03-02 06:00:00,4.407323,0.04879353,0.27285942
2020-03-02 09:00:00,4.4623566,0.049558517,0.24443106
2020-03-02 12:00:00,3.727506,0.074270055,0.28432468
2020-03-02 15:00:00,3.2764935,0.08927538,0.25479838
2020-03-02 18:00:00,3.0989761,0.070901975,0.1914954
2020-03-02 21:00:00,3.157317,0.08666246,0.208701
2020-03-03 00:00:00,3.0055082,0.061989583,0.21136118
2020-03-03 03:00:00,3.1836762,0.032001376,0.16207139
2020-03-03 06:00:00,3.98642,0.024739383,0.14588238
2020-03-03 09:00:00,4.193311,0.028095482,0.16026592
2020-03-03 12:00:00,6.1424875,0.037744448,0.2074137
2020-03-03 15:00:00,5.497772,0.05337084,0.22744407
2020-03-03 18:00:00,5.3087773,0.05529608,0.22236961
2020-03-03 21:00:00,4.896123,0.041499104,0.20791726
2020-03-04 00:00:00,3.880334,0.08524951,0.19078995
2020-03-04 03:00:00,3.1252613,0.06631226,0.19968428
2020-03-04 06:00:00,2.7365186,0.06681574,0.22863951
2020-03-04 09:00:00,2.8022697,0.07128678,0.22902149
2020-03-04 12:00:00,2.9302397,0.077010274,0.23800601
2020-03-04 15:00:00,2.927746,0.07375731,0.26362056
2020-03-04 18:00:00,2.65975,0.062156335,0.18340695
2020-03-04 21:00:00,2.6421528,0.07500046,0.16758947
2020-03-05 00:00:00,2.5004725,0.08051392,0.18197626
2020-03-05 03:00:00,2.5269644,0.0737711,0.18716568
2020-03-05 06:00:00,2.4032354,0.046901762,0.12733783
2020-03-05 09:00:00,2.1654181,0.025603315,0.08140231
2020-03-05 12:00:00,2.344079,0.03632403,0.087432176
2020-03-05 15:00:00,2.1085596,0.036544442,0.09621667
2020-03-05 18:00:00,2.4143817,0.04227124,0.12197753
2020-03-05 21:00:00,2.3026767,0.06470689,0.14442225
2020-03-06 00:00:00,2.3662696,0.03427279,0.07491835
2020-03-06 03:00:00,2.357762,0.042738255,0.08262829
2020-03-06 06:00:00,1.7636585,0.02358648,0.05764499
2020-03-06 09:00:00,1.7352841,0.019689426,0.056737825
2020-03-06 12:00:00,1.5725317,0.014981285,0.04968216
2020-03-06 15:00:00,1.5846195,0.020692416,0.056828536
2020-03-06 18:00:00,1.5764859,0.022262504,0.055486575
2020-03-06 21:00:00,1.6761923,0.02131212,0.05469156
2020-03-07 00:00:00,1.9302357,0.02666234,0.050018746
2020-03-07 03:00:00,2.0967748,0.094443515,0.07184724
2020-03-07 06:00:00,2.2760465,0.40678814,0.08582587
2020-03-07 09:00:00,2.5933552,0.27022156,0.08723447
2020-03-07 12:00:00,2.8197632,0.17155008,0.07793914
2020-03-07 15:00:00,3.1061401,0.16024025,0.07449365
2020-03-07 18:00:00,3.2562814,0.14728057,0.066610664
2020-03-07 21:00:00,2.8533752,0.07921889,0.06528174
2020-03-08 00:00:00,2.8627176,0.08041918,0.07333342
2020-03-08 03:00:00,2.9644325,0.11060946,0.07926863
2020-03-08 06:00:00,3.4414356,0.13846858,0.09062585
2020-03-08 09:00:00,5.4895563,0.3447879,0.12375929
2020-03-08 12:00:00,6.1840043,0.53419363,0.17435116
2020-03-08 15:00:00,6.2294364,0.41323882,0.17401965
2020-03-08 18:00:00,6.8688974,0.35985535,0.17550436
2020-03-08 21:00:00,6.440167,0.2921435,0.16797052
2020-03-09 00:00:00,5.5112658,0.25800923,0.15098737
2020-03-09 03:00:00,5.8107023,0.28201354,0.15255396
2020-03-09 06:00:00,5.9659944,0.28520563,0.15481287
2020-03-09 09:00:00,6.3493304,0.3411186,0.13714245
2020-03-09 12:00:00,6.6076546,0.3806865,0.14399853
2020-03-09 15:00:00,6.781742,0.3622072,0.14693265
2020-03-09 18:00:00,6.7187448,0.34688163,0.14459631
